Réseau Social,Class,Commentaire client,category,urgent
Instagram,Suggestions et remarques constructives,من الجانب التسويقي فعلا عروض الجيل الرابع التابع للإتصالات الجزائر يبقى الأفضل من ناحية الحجم و السعر و خاصتا السرعة المنخفضة و بالطبع من المفروض الاحجام تزيد شوية المشكل بالنسبة ليا التغطية السيئة جدا و الابراج القليلة و نتا و زهرك اما تكون بعيد على البرج و إما تكون قريب لكن مع الأسف راح يكون ضغط رهيب عليه مدرنا والوا نتمنى من الشركة الاستثمار شوية صحيح حاليا كاين مشروع ضخم الا و هو تعميم الألياف البصرية و هذا راح يحتاج وقت علاه لازم تكون حلول جانبية الجيل الرابع واحد منهم و كاين حلول أخرى بالطبع التسويق حاجة و فرق البحث و التطوير و الفرق التقنية حاجة لازم تكون مواكبة,suggestion,0
Instagram,Suggestions et remarques constructives,جيبو مودام ديراكت يدعم wifi6,suggestion,0
Facebook,Suggestions et remarques constructives,واحد تيرا نكملها في سمانةديرولنا عروض تدفق غير محدود,suggestion,0
Facebook,Suggestions et remarques constructives,ديرو المدة عام احسن,suggestion,0
Facebook,Suggestions et remarques constructives,الرجاء الرفع من سرعة التدفق المنخفض بعد انقضاء الجيڨات,suggestion,0
Facebook,Suggestions et remarques constructives,فكروا في عرض عام من أحسن,suggestion,0
Facebook,Suggestions et remarques constructives,مشكل كون نديرو 1 تيرا لمدة 6 شهر في قادر تخلاص قبل وقتها لازم ديروها تدفق بلا حدود,suggestion,0
Instagram,Suggestions et remarques constructives,علاش ما تزيدوناش الديلي تاع الخلاص ماشي كاع الناس تخلص في هذا التاريخ انا من الجزائر العاصمة,interrogative,0
Facebook,Suggestions et remarques constructives,بصح هاد التيرا كنت دايرينها ب 1500 للشهر في رمضان يعني كنت قادرين تنقسو شوية فالسعر,negative,0
Facebook,Suggestions et remarques constructives,خدمة تاعكم مليحة ربي يبارك بصح كون تزيدو طورو شوية و تبيعو شرائح الإتصال فيها الهدرة و الأنترنيت و كلش آ بن عمي كرهنا من جيزي و موبيليس و اوريدو !,suggestion,0
Facebook,Suggestions et remarques constructives,ماهيش عروض، عروض كيما بطاقة تع 300.مليحة شوية,suggestion,0
Facebook,Suggestions et remarques constructives,ديرو ايدوم سانك جي ولما لا,suggestion,0
Facebook,Suggestions et remarques constructives,Algérie Télécom - إتصالات الجزائر وي ديرو مزية حل مليح تاع 6 شهر مي 1 تيرا قادر تخلاص ادوها بعين اعنبار وشكرا,suggestion,0
Facebook,Suggestions et remarques constructives,تفكرونا بعرض ايدوم 4 جي علاش المنكر هذا تروحو تروحو و ديرو زعما عرض مودام و واحد تيرا ب 650الف هذا من عام الفيل,negative,0
Facebook,Suggestions et remarques constructives,خدمة 1500 لا تكفي ، كان عليكم السماح بالولوج لموقعكم في حال توقف الانترنت ليتمكن الزبون من الدفع او التعبئة الاحتياطية ،مثل متعامل النقال يبقى الولوج ممكن في حالة الانقطاع,suggestion,0
Facebook,Suggestions et remarques constructives,واصحاب 10 ميغا ما محلهم من الاعراب ..نحيو هذا الصنف وخليو الانترنات تبدا ب 20ميغا على الاقل.,suggestion,0
Facebook,Suggestions et remarques constructives,انتوما نقصو هذيك 200 دج وطلعوها ,suggestion,0
Facebook,Suggestions et remarques constructives,@Algérie Télécom - إتصالات الجزائر الففروض الغاء اشتراك 10 ميقا و 15 ميقا والاعتماد عل خدمة 20 ميقا او 50 الدزائر بجلالت قدرها يجب ان تكون احسن انترنات في افريقيا,suggestion,0
Facebook,Suggestions et remarques constructives,من المفروض تنقصوا في الإشتراكات وتزيدوا التدفق لازم تراعوا مدخول الزبون يا حليل,negative,0
Facebook,Suggestions et remarques constructives,نحيونا اشتراك الاجباري للهاتف الثابت 47 مليون نسمة تدخل الانترنات,suggestion,0
Facebook,Suggestions et remarques constructives,ديرولنا أسعار جديدة للفيبر,suggestion,0
Facebook,Suggestions et remarques constructives,طلعو لينا سرعة فيبر تولي اقل سرعة 20 ميقا ب 1600 دج ,suggestion,0
Facebook,Suggestions et remarques constructives,رجعونا أدنى تدفق 50 ميجا ب2000دج,suggestion,0
Facebook,Suggestions et remarques constructives,زيدولنا ف upload عالاقل 5ميقا لصحاب ال 10ميقا و تخلصو من الpacket loss تكونو احسن شركة,suggestion,0
Facebook,Suggestions et remarques constructives,زيدوا لأصحاب 10MO ونقصوا في حقوق اشتراك الهاتف الثابت او الغوها خلاص مادام الغالبية لا يستعمل الثابت.,suggestion,0
Instagram,Suggestions et remarques constructives, بصح راكم طلعتو السرعات هبتو الاسعار وش مزال مفاجئة,negative,0
Facebook,Suggestions et remarques constructives,خصنا رفع تدفق في 4g,suggestion,0
Facebook,Suggestions et remarques constructives,خاصنا حوايج باطل. كراتوي اعطونا ايام باطل ربحونا في كلش قرعة نتاع عمرة ولا كاش سيارة,suggestion,0
Facebook,Suggestions et remarques constructives,نحولنا هذاك اشتراك تع خط 60 الف في شهرين هذيك هي افضل مفاجئة,suggestion,0
Facebook,Suggestions et remarques constructives,زيدو سرعة الرفع فال adsl,suggestion,0
Facebook,Suggestions et remarques constructives,نحونا فاتورة تاع الهاتف لي يخدم بيه يخلص,suggestion,0
Facebook,Suggestions et remarques constructives,نريد عروضا خاصة بانترنت adsl إلى غاية تعميم الفيبر.,suggestion,0
Twitter,Suggestions et remarques constructives,اقتراح لتحسين العروض يرجى تقديمها للهيئة المختصة الغاء عرض 10mb 15/1600 20/2000,suggestion,0
Facebook,Suggestions et remarques constructives,لماذا لا تنشر اتصالات الجزائر في الولايات برنامج المناطق المزمع تغطيتها بالألياف البصرية لكل سنة مالية ، هكذا نعرفو بلي تقيسنا تغطية او نستناو لمالا نهاية.,suggestion,0
Facebook,Suggestions et remarques constructives,همم وقتاش تفتحو ميزة E-Sim !,interrogative,0
Facebook,Suggestions et remarques constructives,5G ! ?,interrogative,0
Facebook,Suggestions et remarques constructives,نستناو في انخفاض تسعيرة عروض مستخدمي adsl,negative,0
Facebook,Suggestions et remarques constructives,نقصتو التدفق ولا طلعتو الفاتورة؟؟محال تمدو حاجة مشجعة,negative,0
Instagram,Suggestions et remarques constructives,نحولنا 15 ميغا ب 200الف وردوها 50 ميغا,suggestion,0
Facebook,Suggestions et remarques constructives,نريد تخفيض سعر 若若若لا زيادة سعر,negative,0
Facebook,Suggestions et remarques constructives,في رأيي بدلو التسعيرة بحيث:-الاستغناء عن تدفق 10 ميغا لانو قليل جدا -اقل تدفق هو 15mb رجعوه1600daاما تدفق 50 يقدر يقعد نفس السعر ولا نقسولو كيما يساعدكم ، ونفس الشيئ للتدفقات الاعلى,suggestion,0
Facebook,Suggestions et remarques constructives,خفضوا بتسعيرة الأنترنات,negative,0
Facebook,Suggestions et remarques constructives,إذا فيه10mbpsو يكون الاشتراك على الاكثر 800دج للشهر ديرو هذا الميزة انا نضمن لكم 45مليون مشترك,suggestion,0
Instagram,Suggestions et remarques constructives,صلحوا..موقع فضاء الزبون..نحوا تأكيد الحساب و نسيان كلمة المرور بالايميل ديروه برقم الهاتف النقال......افضل و اسهل.... .,suggestion,0
Facebook,Suggestions et remarques constructives,نحن ذوي الاحتياجات الخاصة نطلب من شركتكم الموقرة إتصالات الجزائر أن تكون الأنترنيت مجانية 4GATL,suggestion,0
Facebook,Suggestions et remarques constructives,لماذا لا تقوم اتصالات الجزائر ببيع سيرفرات ip tv في منصة خاصة ....ألم يأن الأوان ؟!!!,suggestion,0
Facebook,Suggestions et remarques constructives,خفضوا لنا اسعار adslلا نحتاج رفع سرعة التدفق,suggestion,0
Facebook,Suggestions et remarques constructives,زيدونا في سرعة التدفق ولا ديرونا اشتراك شهر غير محدود بسرعة قوية,suggestion,0
Facebook,Suggestions et remarques constructives,اتصالات الجزائر كون يحطولنا عفسة في وهي دفع قيمة الاشتراك مقابل التدفق في الشهر الواحد بشكل ألي بدون البقاء في تدفق واحد طيلة العام وهذا لمراعاة احتياجات الزبون وحرية التحكم في ميزانيته يعني مثلا شهر جانفي تفليكسي وتاكتيفي حسب تدفق 20 ميغا aشهر مارس تاكتيفي 500 ميغا dومبعد افريل العيد مثلا ههه ترجع تفلكسي 10 ميغا....sl ... fiber,suggestion,0
Facebook,Suggestions et remarques constructives,الجزائر على بعد تخفيض قدروه 1000 دينار فقط في كل عروض الأنترنات لتصبح أفضل دولة أفريقية من حيث خدمات الأنترنات ماذا تنتضرون لتحقيق هذا المكسب العظيم,suggestion,0
Facebook,Suggestions et remarques constructives,مليح كون ديرواها غير محدودة في 4G والله تشبعوا أنتوما ونشبعوا حنا,suggestion,0
Facebook,Suggestions et remarques constructives,ديرونا كاش عرض شباب تاع اسعار الانترنت,suggestion,0
Facebook,Suggestions et remarques constructives,حاجة مليحة لكن جات شهرين,suggestion,0
Facebook,Suggestions et remarques constructives,عرض جيد جدا .... نرجو مراجعة الاسعار,positive,0
Facebook,Suggestions et remarques constructives,من المفروض لا تضعو هذا الاعلان حتي تغطو جميع الولايات,negative,0
Facebook,Suggestions et remarques constructives,عممها على كل ربوع الوطن وبعدها دير اشهار,negative,0
Facebook,Suggestions et remarques constructives,نقصو في الثمن باه نديروه,negative,0
Facebook,Suggestions et remarques constructives,يودي ركبوهلنا ومبعد نخمو فالتدفق والعروض تاعكم,negative,0
Facebook,Suggestions et remarques constructives,كي تنحوا الفاتورة تاع الهاتف الأرضي بدون إستعمال من بعد نركبها فدار ,suggestion,0
Facebook,Suggestions et remarques constructives,متى يتم تخفيض سعر الإشتراك الشهري او رفع السرعة بنفس السعر,suggestion,0
Facebook,Suggestions et remarques constructives,عليكم بتوفير بطاقات التعبئة نتاع 1000 دج 4GL Te,suggestion,0
Facebook,Suggestions et remarques constructives,انا حاج لوحيدة لوكان ديروها انو تلغو رسوم اشتراك في خط ثابت لان يوجد كثير لايستعمل هاتف ثابت فقط راه موجود الانكم انت الزمتموه من اجل الاشتراك الانترنات ره كل شهر يدفع رسوم بلا مانستخدمه,suggestion,0
Facebook,Suggestions et remarques constructives,مزال الاسعار مرتفعه نورمالمو الاسعار تزيدو تهبطوها لوكان نقارنو اسعارنا باسعار الدول الاخر نلقاو الاسعار تاعنا طالع للسما,suggestion,0
Facebook,Suggestions et remarques constructives,الاسعار غالية بزاف ما نقدروش نطلعو,suggestion,0
Facebook,Suggestions et remarques constructives,كارثة في برج بوعريريج على السلطات التدخل قرارات ارتجالية احياء لا كثافة سكانية عندها الألياف البصرية و احياء اهلة بالسكان و في وسط المدينة غير معنية على غرار قطاع د في وسط المدينة.,negative,1
Facebook,Suggestions et remarques constructives,ماذا عن تنحّو علينا اشتراكات الهاتف الثابت لي واحد ما يهدر بيه ☺️,suggestion,0
Facebook,Suggestions et remarques constructives,نحونا اشترا الفيكس مع الانترنات برك. كيفاش تسيفو علينا الفيكس بالسيف.,suggestion,0
Facebook,Suggestions et remarques constructives,يا عجبا 20 ميغا ب 260 ألف ياسر شوفو فينا وصحا فطوركم,negative,0
Facebook,Suggestions et remarques constructives,بصح علاه ب 1000 دج تمدولنا غير 40 جيغا 樂 على الأقل 60,negative,0
Facebook,Suggestions et remarques constructives,mel_1000 جيقا وكونك راجل كونسومي 100 منها... ياو طلعولنا ديبي وش نديرو بلي جيقا,suggestion,0
Facebook,Suggestions et remarques constructives,زيدولنا لافيتاس تاعها برك,suggestion,0
Facebook,Suggestions et remarques constructives,خاصنا 850برج هوائي اين الفائدة إن لم استهلك 0.5جيغا,suggestion,0
Facebook,Suggestions et remarques constructives,كن ردتو ب 100الف 250جيغا في شهر ولا 500جيفا شهرين مقبولة اما تفكير العميق هذا تاع 150الف 1000جيغا في شهر اظنه لا يخدم اي احد تماما,suggestion,0
Facebook,Suggestions et remarques constructives,حسنو في تدفق و خدموا هوائيات تاعكم من بعد احكو على الف ولا مليار جيڨا ماعندها حتى معنى تمدلي جيڨات و تدفق مكاش كارثة,suggestion,0
Facebook,Suggestions et remarques constructives,انا 150 جيغا يخلص الشهر و تبقالي 80 جيغا تروح هكاك و ذلك بسبب ضعف تدفق انترنت ال4g .. حبذا لو ترفعولنا التدفق شوية ..ماناش نطلبو في الكثير ..طلعولنا شوية برك,suggestion,0
Facebook,Suggestions et remarques constructives,رانا قولنا ليكم انترنت سئ جدا لو حتى مليون تيرا زيدو لينا القوة في البارات,suggestion,0
Facebook,Suggestions et remarques constructives,فهمونا برحمة والديكم 150 و مانكملوهاش بسباب الثقل فما بالك ب 1000 جيقا ... زيدونا في السرعة يرحم واليديك,suggestion,0
Facebook,Suggestions et remarques constructives,كي تمدلهم 10000 جيغا و سرعة بالكيلوبايت شهر ما تستهلكش 10 جيغا,suggestion,0
Facebook,Suggestions et remarques constructives,نريد هذه الخدمات طول العام وليس في رمضان فقط,suggestion,0
Facebook,Suggestions et remarques constructives,انا حاج لوحيدة لوكان ديروها انو تلغو رسوم اشتراك في خط ثابت لان يوجد كثير لايستعمل هاتف ثابت فقط راه موجود الانكم انت الزمتموه من اجل الاشتراك الانترنات ره كل شهر يدفع رسوم بلا مانستخدمه ,suggestion,0
Facebook,Suggestions et remarques constructives,نهار ترجعو upload كيما download نهدرو,suggestion,0
Facebook,Suggestions et remarques constructives,نطلع في الديبي ونطلع في الخلاص ...,negative,0
Facebook,Suggestions et remarques constructives,ديرونا تخفيضات في اشتراكات الأنترنت adsl,suggestion,0
Facebook,Suggestions et remarques constructives,رجعو العرض تاع .....مجانا 0 دينار,suggestion,0
Facebook,Suggestions et remarques constructives,علاه ما تديروش في خدمة الزبائن طريقة معرفة رقم الشريحة حتى تعبونا و نبقاو رايحين عندكم؟؟,interrogative,0
Facebook,Suggestions et remarques constructives,ديرونا bonnus عند التعبئة الشهر adsl idoom,suggestion,0
Facebook,Suggestions et remarques constructives,كانت ستكون احسن و زبائن بكثرة لو لم تكن إلزامية الهاتف,suggestion,0
Facebook,Suggestions et remarques constructives,شوفو شوية مع المناطق المعزولة.....,suggestion,0
Facebook,Suggestions et remarques constructives,يرحم والديكم رانا نحوسو على سرعة طالعة مشي جيغات بزااف فهمتونا بلعربية ولا نو؟!,suggestion,0
Facebook,Suggestions et remarques constructives,لماذا لا تحذفون الاشتراك الهاتف الثابت لناس يريدون فقط الانترنت؟,suggestion,0
Facebook,Suggestions et remarques constructives,ارفعو التدفق من 20 الى 50 لأصحاب adsl,suggestion,0
Facebook,Suggestions et remarques constructives,نقصولنا في الأسعار راهي غالية بزاااااااااف,negative,0
Facebook,Suggestions et remarques constructives,خلونا العرض الاول فقط وزيد لنا التدفق,suggestion,0
Facebook,Suggestions et remarques constructives,كون غير تخلوها هكدا دايم هههه روعة,positive,0
Facebook,Suggestions et remarques constructives,يارحم والديكم حنا رانا نقولو انترنت ضعيفة تاع 4glte حتى مليون تيرا تعطونا مافيها حتى فايدة زبدو لينا في البارات,suggestion,0
Facebook,Suggestions et remarques constructives,مافائدة العرض والأنترنت ضعيفة جدا عليكم بزيادة تنصيب الهوائيات في أقرب وقت,suggestion,0
Facebook,Suggestions et remarques constructives,1000 جيقا وسرعة 200kb ياو ريڨلو الكونكسيو من بعد ديرو العروض,suggestion,0
Facebook,Suggestions et remarques constructives,Algérie Télécom - إتصالات الجزائر نفس الكلام ولكن لماذا لا تحددون موعد تحديث وتطوير الشبكة والتزويد باالالياف البصىرية على الاقل اعطو برنامج لكل الولايات والمناطق للزبائن صفة تدريجية يعني عام عامين عشرة !؟سنوات,suggestion,0
Facebook,Suggestions et remarques constructives,علاه نورمالمو تديروها مجانية,suggestion,0
Facebook,Suggestions et remarques constructives,نحو علينا فاتورة تاع اشتراك,suggestion,0
Facebook,Suggestions et remarques constructives,ديرونا عروض مليحة بعد رمضان و زيدنا سرعة التدفق راهي ميتة,suggestion,0
Facebook,Suggestions et remarques constructives,يرجى ادراج عرض يساعد الفئات ذوي الدخل الضعيف 500 دج = انترنت بتدفق منخفض لمدة شهر و 00 جيڨا (يعني مديروش فيه ليجيڨا),suggestion,0
Facebook,Suggestions et remarques constructives,ديرولنا تخفيض نحن الأساتذة رانا نخلصو سرعة 15 ب 200 ألف ونحتاجوها بزاف,suggestion,0
Facebook,Suggestions et remarques constructives,ممكن باقة عربية و رياضيات فقط,suggestion,0
Facebook,Suggestions et remarques constructives,الاسعار غالية نوعا ما,negative,0
Facebook,Suggestions et remarques constructives,500 دج = انترنت بتدفق منخفض لمدة شهر و 00 جيڨا (يعني مديروش فيه ليجيڨا),suggestion,0
Facebook,Suggestions et remarques constructives,يرجى ادراج عرض يساعد الفئات ذوي الدخل الضعيف,suggestion,0
Facebook,Suggestions et remarques constructives,لو كان درتو اللي يخلص 3 اشهر كاملة تمدولو شهر من عندكم . و اللي يخلص 6 اشهر تمدولو شهرين ونص من عندكم .,suggestion,0
Facebook,Suggestions et remarques constructives,خلاص راني غير درك ضربت طلة على حسابي لقيتكم زدتو 3 ايام...طولت راني اكثر من 7 ايام معبأ...المهم ...البونيس العام الماضي خير .....,negative,0
Facebook,Suggestions et remarques constructives,لدي إقتراح طلعونا vdsl 50 méga إلى vdsl 100 méga,suggestion,0
Facebook,Suggestions et remarques constructives,نقصو الاسعار نطلعو الديبي,negative,0
Facebook,Suggestions et remarques constructives,خفضولنا فالاسعار ذرك نرفعو débit,negative,0
Facebook,Suggestions et remarques constructives,اضيفوا ابراج اتصال جديدة لمناطق الذل التي نسيتوموها,suggestion,0
Facebook,Suggestions et remarques constructives,تلويث بصري بالرقم 2999. قولو 3000 وصايي,suggestion,0
Facebook,Suggestions et remarques constructives,عرض نتع 1000 دج مليح كون غير تزيدلو جيغا حتي 100 خير من 40 جيغا,positive,0
Facebook,Suggestions et remarques constructives,انترنت ضعيفة 4glte زيدو في البارات,suggestion,0
Facebook,Suggestions et remarques constructives,"علاه ما درتوش تخفيض في اشتراكات 50, 20mg?",interrogative,0
Facebook,Suggestions et remarques constructives,رجعوا 20 ميغا ب160 الف.. علاه التخفيضات في الاشتراكات الكبيرة فقط,suggestion,0
Facebook,Suggestions et remarques constructives,الفرق بين 50 و 100ميغا هو 200 دج والفرق بين عرض تاع 15 و 20 ميغا مزالو 600دج !!!  رجعوا أقل شيئ 50 ميغا بسعر 2000 دج وخلونا مالقوالب  علابالنا كاين فائض في التيرابايتات ,negative,0
Facebook,Suggestions et remarques constructives,ديرو تخفيض لل 50 ميغا vdsl,suggestion,0
Facebook,Suggestions et remarques constructives,علاه ما كانتش تخفيضات في اسعار الاشتراكات الأخرى 20و 50mg مادام هبطتو 100 mg ل. 3000دج ?,interrogative,0
Facebook,Suggestions et remarques constructives,نحي فاتورة الفيكس منبعد ساهل,suggestion,0
Facebook,Suggestions et remarques constructives,الأبراج يا اتصالات الجزائر راهي الشبكة متشبعة و التدفق شبه معدوم .,suggestion,0
Facebook,Suggestions et remarques constructives,اي نطمحو لان تلغو رسوم اشتراك في خط ثابت لان يوجد كثير لايستعمل هاتف ثابت فقط راه موجود الانكم انت الزمتموه من اجل الاشتراك الانترنات ره كل شهر يدفع رسوم بلا مانستخدمه ,suggestion,0
Facebook,Suggestions et remarques constructives,تطلعاتنا تزيدوا تخفضوا في الأسعار وتحسين الخدمات بالطبع.,negative,0
Facebook,Suggestions et remarques constructives,مدام نحن 80 بالمئة من زبائن مؤسسة وفيبر مطول حكايتو يلوكان تهبطو أسعار لنا حنا أصحاب إشتراك ADSL 爐,suggestion,0
Facebook,Suggestions et remarques constructives,ما ذابيكم اديروا عروض للزاوالية صحاب الادياسال كيما موافين اديروهم تاع تعبئة 3000 دج مع البونيس .....راهي الهدرة مؤخرا غير على صحاب الفيبر ,suggestion,0
Facebook,Suggestions et remarques constructives,أسعار مليحة ل 100 ميغا لكن 20 ميغا مبالغ فيها يجب تخفيض السعر علي كل العروض مثل 100 ب 299 و 20 ب 269؟؟؟؟؟,interrogative,0
Facebook,Suggestions et remarques constructives,العرض الذي بنتظر فيه الجزائريين هو رفع سرعة الى 20 ميغا بـ 1600دج,suggestion,0
Facebook,Suggestions et remarques constructives,ارجو منكم تخفيض اسعار اشتراك 15ميغا adsl وشكرا,suggestion,0
Facebook,Suggestions et remarques constructives,Algérie Télécom - إتصالات الجزائر مشكورين على هذا العرض ورمضان اخلاص لكان درتوها 6اشهر,suggestion,0
Facebook,Suggestions et remarques constructives,كون تصيبو زيدولنا خانة فى فضاء الزبون لخفض التدفق مثل رفع التدفق فمن حق المشترك ايضا خفض التدفق,suggestion,0
Facebook,Suggestions et remarques constructives,إذا أمكن هل متوفر في المستقبل القريب ستكون شريحة إتصالات الجزائر الهواتف الذكية .,suggestion,0
Facebook,Suggestions et remarques constructives,سلام . صح فطورك. اشتريت مودام اتصالات الجزائر ايدوم و لا اعمل به حاليا و لكن تصلني فاتورة كل شهرين 600 دج. فهل يمكنني إيقاف الاشتراك مع العلم اني لا أملك الهاتف الثابت . و نتمنى إلغاء هذه الضريبة أو تخفيضها,interrogative,0
Facebook,Suggestions et remarques constructives,زيدو من سرعة تدفق انتم برك خاصة idoom 4G,suggestion,0
Facebook,Suggestions et remarques constructives,من فضلكم وفرولنا عروض جديدة في الVDSL مثلا 20 - 30 ميقا لانو ليس في مقدرو كل الناس دفع 2800 شهريا لسرعة 50 ميقا شكرا,suggestion,0
Facebook,Suggestions et remarques constructives,نطمح استئناف تخفيضات سعر الأنترنت 30 بالمئة لقطاع التربية مثل ما كان في السابق...!!؟,suggestion,0
Facebook,Suggestions et remarques constructives,زيدو نقصو شوية,negative,0
Facebook,Suggestions et remarques constructives,الخط نتاعنا ميطلعش اكتر من 20 ميقا طيحولنا في اشتراك 20 ميقا,negative,0
Facebook,Suggestions et remarques constructives,مكان حتى تحسن في الاسعار على الأقل كان يضاعفوا الاحجام الصغير و بي نفس السعر مثلا التحسن مسى فقط الاحجام الكبيرة اما 10 و 15 بقيت كما هي,suggestion,0
Facebook,Suggestions et remarques constructives,يجب عليكم تعميم خدمة الأنترنت عن طريق الألياف الضوئية عبر كامل بلديات الوطن، بعد ذلك سنرفع حجم الاشتراك.,suggestion,0
Facebook,Suggestions et remarques constructives,وفروها للجميع ومبعد ديرو العروض,suggestion,0
Facebook,Suggestions et remarques constructives,ديرونا اشتراك 20 ب 1600 دج لطبقة محدودة,suggestion,0
Facebook,Suggestions et remarques constructives,تمييز بين المواطنين... لأن ليس كل الجزائريين يتوفرون على فيبر.. نطالبكم بمراجعة أسعار ADSL,suggestion,0
Facebook,Suggestions et remarques constructives,ياريت تزيد تعملو تخفيضات في عروض 15 ميغا و 10 ميغا و 20 ميغا مثال سعر 20 ميجا يولي بي 2000دج و عرض 15 ميجا يولي 1700دج او اقل و عرض 10ميجا يولي 1200 دج أو 1000دج,suggestion,0
Facebook,Suggestions et remarques constructives,كان عليكم تسارعوا فإدخال الفيبر لكل البيوت و بعدها ديروا فالعروض و ماشي العكس,suggestion,0
Facebook,Suggestions et remarques constructives,الاولى تخفيض اسعار 10 ميغا و 15 ميغا ذات الاستعمال الواسع من الموطنين وتشجع المواطنيين لاستعمالها.,suggestion,0
Facebook,Suggestions et remarques constructives,ولما لا اضافة 200دج على كل العروض لماذا 20ميقا بالضبط؟,suggestion,0
Facebook,Suggestions et remarques constructives,لماذا لا يوجد إشتراك 100 ميغا Vdsl ؟,suggestion,0
Facebook,Suggestions et remarques constructives,Madabikoum matansawch adsl,suggestion,0
Facebook,Suggestions et remarques constructives,جماعة ADSL نسيتوهم .. على الأقل خفضولنا من الأسعار مقارنة بالفيبر,suggestion,0
Facebook,Suggestions et remarques constructives,السلام عليكم وقتاه تلتفتو لاصحاب 15ميڨا و ديرونا كاش عرض جديد,suggestion,0
Facebook,Suggestions et remarques constructives,يا خويا خليلي 10mg نقصلي في سعر و زيد نحيلي هاتف ثابت أحسن من رفع تدفق,suggestion,0
Facebook,Suggestions et remarques constructives,على اقل اصحاب عروض 20 ميغا اديسال نقصولهم في سعر 200 الف. انا زبون عندكم من 2012 ووفي و مخلص فاتورات عطونا حل سرعة الرفع كارثة و الياف البصرية منيش عارفين وينتا تلحق.,negative,0
Facebook,Suggestions et remarques constructives,خفض الفاتورة تع الفيكس,suggestion,0
Facebook,Suggestions et remarques constructives,"Hagrouna awah Sahab adsl 20 Rahom jamais chafoha, Max 15 mais Khalso Kima s’hab fibre li 3andhom 50 mega",negative,0
Facebook,Suggestions et remarques constructives,ماتنساوش جماعة 15 ميقا زيدولنا عرض مليح,suggestion,0
Facebook,Suggestions et remarques constructives,شوفو شوية مع جماعة adsl,suggestion,0
Facebook,Suggestions et remarques constructives,خلو الاسعار كيما راهي وطلعو في التدفق هكذا يزيدو المشتركين وتزيدو الربط بالالياف,suggestion,0
Facebook,Suggestions et remarques constructives,و صحاب الadsl نورمالمون على الأقل تردونا كامل 20mb مادام ماقدرتوش توفرو الألياف البصرية路,suggestion,0
Facebook,Suggestions et remarques constructives,ديرونا 20 ميغا ب 1600 دج للطبقة المحدودة,suggestion,0
Facebook,Suggestions et remarques constructives,صحة فطوركم،متنساوش صحاب 15 باه يطلعو لل 20,suggestion,0
Facebook,Suggestions et remarques constructives,مالا رجعونا 50ميقا ب200الف ,suggestion,0
Facebook,Suggestions et remarques constructives,السلام عليكم علاه مديروش تخفيضات أصحاب ذوي الاحتياجات الخاصة سعر إشتركات في انترنت,suggestion,0
Facebook,Suggestions et remarques constructives,لازم تنقصوا من سعر 20 Mo ، مادام سعر 50 Mo هو 2800 دج.,suggestion,0
Facebook,Suggestions et remarques constructives,لا نحتاج هاتف ثابت,suggestion,0
Facebook,Suggestions et remarques constructives,يجب الغاء الاشتراك في الهاتف الثابت هذا مطلب الجميع,suggestion,0
Facebook,Suggestions et remarques constructives,يجب الغاء الاشتراك في الهاتف الثابت,suggestion,0
Facebook,Suggestions et remarques constructives,علاه متخليوهش ديما,suggestion,0
Facebook,Suggestions et remarques constructives,يرجى تمديد الاستفادة من 1000جيغا شهر او اكثر مستحيل تستهلك في شهر,suggestion,0
Facebook,Suggestions et remarques constructives,لماذا لا يكون العرض داءم ياخي انتم تقولون باءنكم في خدمة المواطن؟!!!,suggestion,0
Facebook,Suggestions et remarques constructives,ديروها ف adsl,suggestion,0
Facebook,Suggestions et remarques constructives,ديرو حاجة مع العيد رمضان خلاص ودع,suggestion,0
Facebook,Suggestions et remarques constructives,عرض رائع راني مفعلو....لكن مادام قادرين تمدو 1000ب 1500دج هطلعو هذيك 150 جيغا,suggestion,0
Facebook,Suggestions et remarques constructives,Normalement tnahiw 10 w 15 Dirou 20 à 1600,suggestion,0
Facebook,Suggestions et remarques constructives,ديرونا 50 ميقا ب 200 الف تشبعووووو دعاوي الخير و دراهم من عند الزبائن,suggestion,0
Facebook,Suggestions et remarques constructives,100 mega diroha 1000 Da mliha,suggestion,0
Facebook,Suggestions et remarques constructives,انزلو شوية لصحاب 10 ميڨا ديرولنا بروموسيو مليحة,suggestion,0
Facebook,Suggestions et remarques constructives,وقاتش تخفيضات IDOOM ADSL,interrogative,0
Facebook,Suggestions et remarques constructives,من المفروض حتى 15 ميقا تهبط اليس كذالك,suggestion,0
Facebook,Suggestions et remarques constructives,تخفيضات وعروض على الفايبر ننتظر عروض وتخفيضات على adsl idoom العادية,suggestion,0
Facebook,Suggestions et remarques constructives,"دك باه منكذبوش على رواحنا اتصالات الجزائر راهي دير في خطوات كبيرة في عصرنة قطاع الاتصالات نتمنى التطوير اكثر نتمنى مراجعة أسعار انترنت 10,15,20 ميغا",suggestion,0
Facebook,Suggestions et remarques constructives,ديرونا تخفيض في 15 ميغا غالية بزاف,negative,0
Facebook,Suggestions et remarques constructives,و احنا جماعة ADSL ماتديروناش تخفيظات 樂,suggestion,0
Facebook,Suggestions et remarques constructives,وكان تنحو الرسوم تع الفيكس (60 الف كل شهرين) تما تقدرو تقولو هاذ الهدرا وهاذ شعرات (نحن في خدمتكم . دائما اقرب ....الخ ) ,suggestion,0
