Réseau Social,Class,Commentaire client,category,urgent
Facebook,Pannes et coupures générales,نتمنى منكم التدخل لدى مصالحكم في دائرة بن مهيدي ولاية الطارف، لإيجاد حل لإنقطاع الأنترنت idoom adsl في أحياء وسط بلدية الشط و ذلك منذ خمسة أيام، و رغم الشكاوي المتعددة للمواطنين لكن للأسف لا حل لحد الساعة,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر مكانش كونكسيون من صباح الضوءلحمر,negative,1
Facebook,Pannes et coupures générales,"الموقع لا يشتغل ",negative,1
Facebook,Pannes et coupures générales," 2024 مزالنا ب 1.6kbpsوحنا اصحاب الجيل الرابع مناطق الظل تقول معندنا حق باش تكون عندنا انترنات كما الناس كان عندنا الهاتف الثابت من اعوام60 ولكن انقطعت الخدمة اكثر من 30 سنة لا حياة لمن تنادي .",negative,1
Facebook,Pannes et coupures générales,راني في عام بدون انترنت و لا هاتف,negative,1
Facebook,Pannes et coupures générales,عامين ملي سرقولنا كابل الأنترنيت حتى الآن رانا نقارعولكم تصنعوه ولا ديرولنا fibre,negative,1
Facebook,Pannes et coupures générales,الايام كامل الكونكسيو كارثة بالجمعة تكون زوج كوارث !!!,negative,1
Facebook,Pannes et coupures générales,وقتاش ترجع لانترنت ف 2600؟,interrogative,1
Facebook,Pannes et coupures générales,Une panne internet depuis plus d'un mois..... Vous Venez voir les panne de certains d'autre non hadi tan fiha ma3rifaaa?????!(,interrogative,1
Facebook,Pannes et coupures générales,الانترنات متوقفة تماما بشرق ولاية سطيف مودام ايدوم 4G بلا سلك فيبر متوقفة تماما منذ فجر اليوم,negative,1
Facebook,Pannes et coupures générales,الخاص مراكمش تردو وانا باليوم 9 لكونكسيو مكانش,negative,1
Instagram,Pannes et coupures générales,من 13 ديسمبر ومودام 4G متوقف ولا يوجد اي تغيير وتواصلت معكم ولم يتم اصلاحه لحد الان لا توجد انترنت,negative,1
Facebook,Pannes et coupures générales,كي انجي نشوف او من بعد وحنا رنا في 5 شهور بدون انترنت في اولاديعيش ولاية البليدة شفت بلي اتصالات الجزائر غير تع تصور برك,negative,1
Facebook,Pannes et coupures générales,اخي عندنا سمانة بدون انترنات لايوجد انترنات ذهبت الي اتصلات الجزائر منذ اليوم الاول للانقطاع وسجلو ذالك لكنهم لم يآتو وذهبت اليوم الثاني نفس الشيئ وقالو سوف تعود الانترنات في المساء. ولم يصلحو المشكل منذ 6 ايام وانا اذهب اليهم دون جدوة ولحد الان لا يوجد انترنات انا من بلدية خميستي ولاية تيبازة وكالة بوسماعيل خدمة رديئة جدا. ارجو النظر في في هاذه القضية وشكرا,negative,1
Facebook,Pannes et coupures générales,"سرقو كابل رانا بلا انترنات عندنا سمانالحجار ..عنابةة ",negative,1
Facebook,Pannes et coupures générales,Kader An انا راهي حمرة 4يام بلا انترنت,negative,1
Facebook,Pannes et coupures générales,سوفنا الحل راهو احمر,negative,0
Facebook,Pannes et coupures générales,اخي عندنا سمانة بدون انترنات لايوجد انترنات ذهبت الي اتصلات الجزائر منذ اليوم الاول للانقطاع وسجلو ذالك لكنهم لم يآتوووذهبت اليوم الثاني وقالو سوف ترجع في المساء. ولم يصلحو المشكل منذ 6ايام وانا اذهب اليهم دون جدوة ولحد الان لا يوجد انترنات انا من بلدية خميستي ولاية تيبازة وكالة بوسماعيل خدمة رديئة جدا. ارجو النظر في في هاذه القضية وشكرا,negative,1
Facebook,Pannes et coupures générales,تم قطع الانترنت عن حيينا للمرة الثانية على التوالي من طرف عمال الصيانة تع مؤسستكم ،قاموا باعمال صيانة وقطعولنا الانترنت وراحو خلاونا ،نفس الشئ حصل منذ اسبوعين وخلاونا هكذاك لمدة 15يوم ،عاودوهالنا اليوم حي البيضاء الصغيرة عين البيضاء ام البواقي حسبنا الله ونعم الوكيل كرهنا التعامل مع مؤسستكم بسبب هذا المشاكل شلكن الله غالب لايوجد لدينا بديل حسبنا الله ونعم الوكيل,negative,1
Facebook,Pannes et coupures générales,باليوم 10 ايام لكونكسيو مكانش,negative,1
Facebook,Pannes et coupures générales,عندي سمانة بدون انترنات مع رحت قلتلهم علي الانقطاع 6 مرات وانا نروح ليهم ومجاوش يشوفو واش كاين. ماحوسو عليا. ؟؟ وانا في كل مرة نروح ليهم يقولو دوك نجو نشوفو ولحد الان مكاش انترنات ؟؟ كيفاش الحل معاهم استهتار كبير. في وكالة بوسماعيل ولاية تيبازة.,interrogative,1
Facebook,Pannes et coupures générales,ياو مودام 4g الكونكسيو مكانش من نص نهار,negative,1
Facebook,Pannes et coupures générales,15 jours sans connexion,negative,1
Facebook,Pannes et coupures générales,Bouinane 2600 log amroussa pas d'internet fibre depuis 5 jour !!!,negative,1
Facebook,Pannes et coupures générales,راهي حابسة من لبارح بعثتلهم ميساج مكانش لي رد وقيل مام هم معندهمش ريزو حابسة عندهم ,negative,1
Facebook,Pannes et coupures générales,22يوم بدون انترنيت,negative,1
Facebook,Pannes et coupures générales,انعدام الانترنت منذ 9 اشهر,negative,1
Facebook,Pannes et coupures générales,16 jours sans connexion raj3oulna l'ADSL,negative,1
Facebook,Pannes et coupures générales,وراحت في خدمتكم هاذي ، أنترنت في بعض أحياء مدينة خنشلة راهي عندها تقريب يومين مكانش ، بركا ما دوخو في الناس,negative,1
Facebook,Pannes et coupures générales,واش راكم تسناو باش تسڨمولنا البوتو لي طاح ، ولا الدراهم تدوهم في باطل واقيل من الصبح و انا نعيط,negative,1
Facebook,Pannes et coupures générales,راني مخلص لانثرنت adsl وهي مقطوعة بسبب عطب و لمدة أيام.(سكيكدة),negative,1
Facebook,Pannes et coupures générales,J + 17 sans connexion,negative,1
Facebook,Pannes et coupures générales,رنا في 5 شهور بدون انترنت,negative,1
Facebook,Pannes et coupures générales,رنا في 5 شهور بدون انترنت كش حل عندكم,negative,1
Facebook,Pannes et coupures générales,لم أفهم الأنترنت مقطوعة قرابة 20 يوم رغم الشكاوي ودفع المستحقات جابلي ربي نرفع عليكم دعوة قضائية,negative,1
Facebook,Pannes et coupures générales,ماخلاص ما والو تعطل و توقف adsl و ماحبوش يخدموه منذ نهاية شهر سبتمر إلى يومنا من بعد قال إشترك في الجديد خليك من القديم إشتركت في الفيبر شهر أكتوبر على أساس أقل من أسبوع يتم الربط لكن لم يتم الربط تروح تشكي في الوكالة أو عندكم في الخاص الشكوى ما كاين والو الشكوى تتبخر,negative,1
Facebook,Pannes et coupures générales,رجعولنا انترنيت مقطوعة مند اكتر من 25 يوم,negative,1
Facebook,Pannes et coupures générales,شفولنا حل سرقو لنا الكابل رانا في 4ايام بلا كونكسيو ونحتاجوها,negative,1
Facebook,Pannes et coupures générales,منذ قرابة شهر وانترنيت مقطوع,negative,1
Facebook,Pannes et coupures générales,انترنيت مكاش مدة شهر,negative,1
Facebook,Pannes et coupures générales,J+ 20 Sans connexion,negative,1
Facebook,Pannes et coupures générales,في الوقت الذي تروجون فيه للألياف البصرية، في بلدية الشط ولاية الطارف، 15 يوم بدون أنترنت بالكوابل القديمة، للأسف خدماتكم في هذه الولاية لا ترقى لتطلعاتنا و لما نراه في ولايات أخرى سواءا مجاورة او حتى في اقصى الجنوب,negative,1
Facebook,Pannes et coupures générales,حي الأراضي المحصورة ببلدية شتوان ولاية تلمسان يعاني من القطاع بالهاتف والانترنات اكثر من 16 يوم .!,negative,1
Facebook,Pannes et coupures générales,عندنا انترنت مقطوعة كتر من شهر لا حياة لمن تنادي,negative,1
Facebook,Pannes et coupures générales,الأنترنت راهي ميتة,negative,0
Facebook,Pannes et coupures générales,عن أي خدمات و الأنترنات مقطوع و الهاتف الثابت مقطوع !!؟ وسرعة التدفق شبه منعدمة !!,negative,1
Facebook,Pannes et coupures générales,ههه رانا عام بلا انترنات,negative,1
Facebook,Pannes et coupures générales,رانا في شهرين لا هاتف لا انترنت تقول رانا عيشين في غابة المكان حي الدقسي قسنطينة . لا حياة لمن تنادي,negative,1
Facebook,Pannes et coupures générales,أي خدمات نحن في قرابة ثلاثة أشهر دون انترنت,negative,1
Facebook,Pannes et coupures générales,عندنا مشكل تع خيط مقطع في حومتنا عندنا 3 اشهر بلا انترنات ومجيتوش تخدموه,negative,1
Facebook,Pannes et coupures générales,J+20 Sans connexion,negative,1
Facebook,Pannes et coupures générales,J+20 sans connexion raj3oulna l'ADSL a7chmou,negative,1
Facebook,Pannes et coupures générales,انا منذ سبتمبر لا يوجد انترنت ولا حياة لمن تنادي,negative,1
Facebook,Pannes et coupures générales,ياودي في سطيف الريزو راح في 10 ايام مكانش,negative,1
Facebook,Pannes et coupures générales,J + 24 sans connexion لا حياة لمن تنادي,negative,1
Facebook,Pannes et coupures générales,J+ 24 sans connexion,negative,1
Facebook,Pannes et coupures générales,J + 24 sans connexion,negative,1
Facebook,Pannes et coupures générales,J+ 22 sans connexion,negative,1
Facebook,Pannes et coupures générales,J+23 sans connexion,negative,1
Facebook,Pannes et coupures générales,J + 21 sans connexion,negative,1
Facebook,Pannes et coupures générales,والله كل يوم انقطاع للنت قدمنا شكوى منذ اشهر ولا استجابة,negative,1
Facebook,Pannes et coupures générales,فليكسيت شهر فوتو خمس ايام وقطعتوها مدة ثلاث اسابيع,negative,1
Instagram,Pannes et coupures générales,20 jours sans DSL,negative,1
Facebook,Pannes et coupures générales,عندنا 15يوم لا adslلا انترانات مع العلم اننا اعلمنا مصالح اتصالات الجزائر عن طريق الرقم12 والوكالة التجارية لكن لا حياة لمن تنادي,negative,1
Facebook,Pannes et coupures générales,لدينا مشكل قطع الإنترنت منذ 4 اشهر 臘في حي برج الامير عبد القادر بلدية عين الرمانة دائرة موزاية ولاية البليدة,negative,1
Facebook,Pannes et coupures générales,J + 24 sans connexion combien de fois nrou7ou les agences pour avoir la connexion,negative,1
Facebook,Pannes et coupures générales,روحت نخلاص كونكسيون قالك سيتسام حبس ولي نهار السبت 4 ايام بلا كونكسيون 臘‍♂️,negative,1
Youtube,Pannes et coupures générales," De Blida,depuis plus d'un mois ma ligne en dérangement,huit réclamations rien n'a été fait jusqu'à maintenant..... bonne année Algérie Télécom !!!!! ",negative,1
Facebook,Pannes et coupures générales,النات مقطوع عندي من عشية الخميس الى يومنا هذا,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر الانترنت مكاش من البارح.. خدمة الجيل الرابع,negative,1
Facebook,Pannes et coupures générales,كاين خلل في عمل مودام ايدوم من 3 ايام,negative,1
Facebook,Pannes et coupures générales,رجعت وعاودت راحت 﫤,negative,0
Facebook,Pannes et coupures générales,Yaw raj3oulna conx man lkhmis amknch ,negative,1
Facebook,Pannes et coupures générales,هناك عطل في شبكة 4g منذ الخميس الماضي يرجى تدارك الامر,negative,1
Facebook,Pannes et coupures générales,Feyrouz DH انا جاتني واحد النص ساعة وعاودت راحت,negative,1
Youtube,Pannes et coupures générales,ردولنا جد باباها تاع الكونيكسيو من الخميس و حنا هك,negative,1
Youtube,Pannes et coupures générales,الجيل الرابع لا يعمل منذ يوم الخميس، الضوء الأحمر طغى علينا,negative,1
Youtube,Pannes et coupures générales,علاه راه مقطوعة 4g,negative,1
Youtube,Pannes et coupures générales,رجعونا الانترنت مو دام4G,negative,1
Facebook,Pannes et coupures générales,مودام 4G متوقف سبب؟؟,interrogative,1
Instagram,Pannes et coupures générales,@algerietelecom ماجاتش كونيكسيو مودام راهو احمر,negative,1
Instagram,Pannes et coupures générales,@mokhlemradji كامل رانا هكا لحد الآن لمبة حمرة,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر makach la connexion hadi 2 jours,negative,1
Facebook,Pannes et coupures générales,الخدمة متوقفة,negative,1
Facebook,Pannes et coupures générales,Feyrouz DH انا مكانش طول,negative,1
Facebook,Pannes et coupures générales,Alla Edine انا راحتلي من بارح فليل ....مالا مشكل من عندهم راهم قاطعينها ...وانا حسبت مشكل فلمودام تاعي... بغيت نديه للبيتيتي يصنعه,negative,1
Facebook,Pannes et coupures générales,مشكل من عندهم مزال مجاتش كونكسيون رهي حمرا,negative,1
Facebook,Pannes et coupures générales,Sohaib Bourdim انا مزال حمرا ومكانش لويفي,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر مودام 4G مكاش اشارة من بارح صباح,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر رجع ريزو طالع برك اما كونيكسيو والو,negative,1
Facebook,Pannes et coupures générales,Othman Kridis مزال لدوكا؟؟,interrogative,1
Facebook,Pannes et coupures générales,مازال الانقطاع,negative,1
Facebook,Pannes et coupures générales,مودام b310 من البارح و هو حابس,negative,1
Facebook,Pannes et coupures générales,Mîmô Côstâ مزال نجاتش,negative,1
Facebook,Pannes et coupures générales,هناك مشكل في انقطاع الجيل الرابع 4Glte في عين الحمام بولاية تيزي وزو ، هل من احد يقولنا ما هو مشكل انقطاعه ؟ شكرا,interrogative,1
Facebook,Pannes et coupures générales,FàTî Må 4g lte,negative,1
Facebook,Pannes et coupures générales,FàTî Må ليـّۓ عندهم 4g lte نفس المشكل انا م̷ـــِْن الصباح هك,negative,1
Facebook,Pannes et coupures générales,Aidaa نفس الشيء,off-topic,0
Facebook,Pannes et coupures générales,مولا محمد المودام عِنـ.̷̷̸̷̐ـديّ مزال احمر,negative,1
Facebook,Pannes et coupures générales,مولا محمد لالا مازالت حمراء,negative,1
Facebook,Pannes et coupures générales,مازال اللمبة حمراء,negative,1
Facebook,Pannes et coupures générales,حتى فيبر و راح,negative,1
Instagram,Pannes et coupures générales,مودام 4gاحنمر ومتقدرش نكونكتي بيه,negative,1
Instagram,Pannes et coupures générales,لحد الان لم يعد لتصال بانترنت مودام 4G B310,negative,1
TikTok,Pannes et coupures générales,وحي 5 جويلية 1962. عين اسمارة. #قسنطينة بدون إنترنت.,negative,1
Facebook,Pannes et coupures générales,Sami Snmjoule mkanch,negative,0
Facebook,Pannes et coupures générales,و الألياف البصرية من نهار الخميس مساءا راح كلش لليوم لا يوجد خدمة إنترنت ؟؟؟!!؛ و عند الذهاب لوكالتكم المعتمدة قالك راها راحت و ديروا بوس ا هكذا يتم تقديم الخدمات للمشتركين ؟؟!!!,negative,1
Facebook,Pannes et coupures générales,ونحن من يعوضنا في 16 يوم لافيبر إثر عطل في الكوابل او لا ادري السبب ؟!؟؟!,interrogative,1
Facebook,Pannes et coupures générales,ريزو كاين والانترنات مكانش ردولنا كنكسيو تاع مودام مالكم ؟؟,interrogative,1
Facebook,Pannes et coupures générales,راهي من منتصف النهار مكاش الانترنت دون سابق انذار في بلدية العاشور,negative,1
Facebook,Pannes et coupures générales,رنا في 5 شهور بدون انترنت في حي 1240 اولاديعيش ولاية البليدة كاش حل ولا مكاش,negative,1
Facebook,Pannes et coupures générales,رانا 48 ساعةبدون انترنت أين الخلل راسلتكم ومردتوش عليا,negative,1
Facebook,Pannes et coupures générales,مكانش شبكة,negative,1
Facebook,Pannes et coupures générales,رني في 3 ايام مكاش انترنات وتقولي عصرنة هههههه,negative,1
Facebook,Pannes et coupures générales,Nä Yøumĩ hna rht jwyh 3 t3 l3chya mn tm w hya mknch,negative,1
Facebook,Pannes et coupures générales,Cheikh Wahrane عندي نفس المشكل مند الحريق الذي حدث مسبقا و لم يتم حل المشكلة إلى يومنا هذا بالرغم من الإتصال بهذه الصفحة الخاصة باتصالات الجزائر و دائما نفس المشكل,negative,1
Facebook,Pannes et coupures générales,"القصر ، ولاية بجاية ، adsl واقفة و اشغال الالياف واقفة ، رانا بلا internet , معانات كبيرة",negative,1
Facebook,Pannes et coupures générales,انا لضرك مزال مارجعتش عندي مودام ماحبش يجي فيه ريزو,negative,1
Facebook,Pannes et coupures générales,في مدينة بوينان عمروسة انقطاع الانترنيت منذ ليلة امس حوالي 20 ساعة اشارة حمراء في المودام,negative,1
Facebook,Pannes et coupures générales,انقطعت عليا الانترنت منذ شهر لا حياة لممن تنادي جاو 3 مرات لم يحل العطب رانا مع الانتضار,negative,1
Facebook,Pannes et coupures générales,رجعولنا كونكسيو يرحم والديكم و ربي يسهل عليكم,negative,1
Facebook,Pannes et coupures générales,احترموا عقودكم و رجعونا كنكسيون مقطوعة مند أكتر من اسبوع,negative,1
Instagram,Pannes et coupures générales,طلقوها بارح خلاصتلي كونكسيو ليوم جيت نفليكسي شعلت مودام لقيت كونكسيو كاينة خرجلي منشور تاعهم يا خوتي تعيلي بدات تتريڨل لبلاد ,negative,1
Facebook,Pannes et coupures générales,مازال ما رجعت سيدي بلعباس,negative,1
Facebook,Pannes et coupures générales,نعلمكم ان الانترنت متوقف لحد الان منذ عصر الخميس .. وقد توقفت اعمالنا بسبب تهاونكم ..,negative,1
Facebook,Pannes et coupures générales,ممكن تفسير عن سبب انقطاع نت الجيل الرابع,negative,1
Facebook,Pannes et coupures générales,اي رجعتلنا كونكسيون تاع مودام 4g راح تهبلو臘‍♀️,negative,1
Facebook,Pannes et coupures générales,ردونا الكونكسيون,negative,1
Facebook,Pannes et coupures générales,اطلقونا كونكسيو 4g يهديكم ربي,negative,1
Facebook,Pannes et coupures générales,رجعونا شبكة لمودام راهي مكانش من يومين,negative,1
Facebook,Pannes et coupures générales,4g ماهيش تخدم من أمس ريقلو الحالة,negative,1
Facebook,Pannes et coupures générales,ولكونكسيون ماكمش ناويين ترجعوها ؟؟,negative,1
Facebook,Pannes et coupures générales,رجعووولنا الكونيكسيوووو4G,negative,1
Facebook,Pannes et coupures générales,ريڨلونا غير الكونكسيون مالبارح و4G LTE ماكانش,negative,1
Facebook,Pannes et coupures générales,منسحقش رجعونا ريزو من بارح راه مقطوع,negative,1
Facebook,Pannes et coupures générales,Tal9o cnxn,negative,1
Facebook,Pannes et coupures générales,مودم 4G LTE متوقف,negative,1
Facebook,Pannes et coupures générales,"Rah kayen problem f 4g depuis hier , il faut nous remboursé",negative,1
Facebook,Pannes et coupures générales,4G لاتوجد انترنت منذ البارحة إلى غاية الأن,negative,1
Facebook,Pannes et coupures générales,اودي رجعولنا لنترنت,negative,1
Facebook,Pannes et coupures générales,Cnx talgoha,negative,1
Facebook,Pannes et coupures générales,رجعونا كوناكسيو يهديكم ربي,negative,1
Facebook,Pannes et coupures générales,4g من الامس ماكانش,negative,1
Facebook,Pannes et coupures générales,4G كي صرالهااا,negative,1
Facebook,Pannes et coupures générales,رجعولنا انترنت 4g من يوم الامس مكانش,negative,1
Facebook,Pannes et coupures générales,ياو اطلقو لكونيكسو 4G,negative,1
Facebook,Pannes et coupures générales,ردونا الكونيكسيون,negative,1
Facebook,Pannes et coupures générales,#طلقو_كونكسيون_4g_,negative,1
Facebook,Pannes et coupures générales,ردونا كونكسيو بلا سماح بلا رباح فدريهماتنا 沈,negative,1
Facebook,Pannes et coupures générales,شبكة 4glte خارج الخدمة منذ اكثر من 24 ساعة,negative,1
Facebook,Pannes et coupures générales,Mazlh ma9tou3a bazf,negative,1
Facebook,Pannes et coupures générales,#طلقو_كونكسيون_4g,negative,1
Facebook,Pannes et coupures générales,رجعوا الانترنيت للناس 4G lte,negative,1
Facebook,Pannes et coupures générales,"انعدام الشبكة في مودام Djezzy ET Algérie Télécom مالسبب, !!",interrogative,1
Facebook,Pannes et coupures générales,Talgo cnx,negative,1
Facebook,Pannes et coupures générales,أطلقو الكونكسيون مالكم علااه هذا المنكر,negative,1
Facebook,Pannes et coupures générales,يا خلونا غير 4g بزاف علينا,negative,1
Facebook,Pannes et coupures générales,رجعونا الكونكسيون,negative,1
Facebook,Pannes et coupures générales,ياو رجعولنا الأنترنيت، من البارح مكانش,negative,1
Facebook,Pannes et coupures générales,طلقو الانترنت ماطلقوش,negative,1
Facebook,Pannes et coupures générales,رجعولناااااا الكوناكسيوووووون ولا نزلو توضيييييييح,suggestion,1
Facebook,Pannes et coupures générales,4g مقطوعة مند امس,negative,1
Facebook,Pannes et coupures générales,ياو منشروهش رجعولنا كونكسيو,negative,1
Facebook,Pannes et coupures générales,ياو رجعونا الكونكسيو بجاه ربي,negative,1
Facebook,Pannes et coupures générales,ياودي يهديكم ربي رجعونا غير الكونكسيو4g,negative,1
Facebook,Pannes et coupures générales,الكونكسيووووون واااااييييينييي,negative,1
Facebook,Pannes et coupures générales,و وقتاش ترجعو cnx تاع مودام 4G LTE ؛ راهي تقريباً 48 ساعة من لي مشات,negative,1
Facebook,Pannes et coupures générales,أطلڤونا الكنكسيو يهديكم ربي ,negative,1
Facebook,Pannes et coupures générales,رجعولنا كونيكسيو راحت,negative,1
Facebook,Pannes et coupures générales,الكونكسيو وووووووو وين راهي ,negative,1
Facebook,Pannes et coupures générales,مالبارح مكانش كونيكسيون 4g ؟؟؟؟,interrogative,1
Facebook,Pannes et coupures générales,كونكسيوا حبست,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom- إتصالات الجزائررجعو قسام كونكسيوو ,negative,1
Facebook,Pannes et coupures générales,رجعو كونكسيو رانا مخلصين.. في يومين مودام حابس كارثة معاكم والله,negative,1
Facebook,Pannes et coupures générales,Radj3ouLna conx après sahel,negative,1
Facebook,Pannes et coupures générales,رجعونا الكونيكسيووووو,negative,1
Facebook,Pannes et coupures générales,Idoum 4g gaa mknch lah yhdikoum,negative,1
Facebook,Pannes et coupures générales,رجعولنا لكونيكسيو برك,negative,1
Facebook,Pannes et coupures générales,علاه قطعتو الانترنت,interrogative,1
Facebook,Pannes et coupures générales,رجعولنا كونكسيون 4g,negative,1
Facebook,Pannes et coupures générales,كونيكسيو تع dslعندها شهر متمشيش شا ندير,negative,1
Facebook,Pannes et coupures générales,Wirah wifii !!!!!,interrogative,1
Facebook,Pannes et coupures générales,الان لا توجد خدمة انثرناث مند 2 يومين,negative,1
Facebook,Pannes et coupures générales,ويني الكونيكسيو,negative,1
Facebook,Pannes et coupures générales,"الواحد راه قاتلو الزيرو ردولنا كونيكسيون ",negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر yzid rodlna l cncxxxc rbi yzidk,negative,1
Facebook,Pannes et coupures générales,انترنت مقطوعة فاidoom 4G من الأمس حتي وقتنا هذا مرجعتش كرهتونا حياتنا,negative,1
Facebook,Pannes et coupures générales,ياااو ردولنا الكونكسيو رانا نخلصو بدراهمنا مكمش تصدقو علينا ,negative,1
Facebook,Pannes et coupures générales,خويا اطلق 4g يرحم باباك انت تبارتاجي وانا قافل عليا,negative,1
Facebook,Pannes et coupures générales,اطلقوا عزرينها عندها يومين حابسة احشموا شوية,negative,1
Facebook,Pannes et coupures générales,Badani Abdessalam الشركة بنفسها ماراهيش عارفة بلي راحت 4g,negative,1
Facebook,Pannes et coupures générales,الاشارة حمراء ,negative,1
Facebook,Pannes et coupures générales,Houche Ahmed نفس المشكل,negative,1
Facebook,Pannes et coupures générales,واش من احسن جودة و مودام 4g في يومين حابس شكون يعوضهم هاذوك ؟,interrogative,1
Facebook,Pannes et coupures générales,ۦۦۦ ۦۦۦ ۦۦۦ ۦۦۦ والله رانا كيفكيف انا ثان راه مكاش السينيال,negative,1
Facebook,Pannes et coupures générales,Amine Tracom نفس المشكل عنديماالبارح مكانش,negative,1
Facebook,Pannes et coupures générales,Amine Tracom مكانش منهار الخميس ,negative,1
Facebook,Pannes et coupures générales,اطلقو 4gمراكومش دايرين فينا مزيا رانا نخلصو,negative,1
Facebook,Pannes et coupures générales,أطلق ال4g ياسي محمد راها مصالحنا حابسة ، والنهارات لي راحولنا شكون يتحملهم ؟!!!!,interrogative,1
Facebook,Pannes et coupures générales,تحية تقدير4g يومين لحد ساعة مجاتش لكونكسيو مقطوعة,negative,1
Facebook,Pannes et coupures générales,00:54 بلا كونيكسيو!!؟,negative,1
Facebook,Pannes et coupures générales,واي طلقولنا 4G ولا نتفاهمو ونروحو نشكو,negative,1
Facebook,Pannes et coupures générales,مكانش انترنت هاذي يومين,negative,1
Facebook,Pannes et coupures générales,يا ربي صلحو موضوع ال4g,negative,1
Facebook,Pannes et coupures générales,طلقو 4G او بزاااااف رانا مسلكينها من جيوبنا,negative,1
Facebook,Pannes et coupures générales,وال 4g كي صرالها . راهي من لبارح مكانش اشارة . ولاية المسيلة وسط,negative,1
Facebook,Pannes et coupures générales,Yassin Yassin انا راني فالبليدة وملكاش,negative,1
Facebook,Pannes et coupures générales,Yassin Yassin مستغانم كذلك,negative,1
Facebook,Pannes et coupures générales,Yassin Yassin جيجل ثاني مكانش,negative,1
Facebook,Pannes et coupures générales,Yassin Yassin غليزان مكانش وزادو بلوكاوني من الفيسبوك ,negative,1
Facebook,Pannes et coupures générales,Yassin Yassin البويرة ايضا مكانش,negative,1
Facebook,Pannes et coupures générales,Algérie Télécom - إتصالات الجزائر مودام 4Gلليوم الثالث على التوالي لا توجد اشارة اين الخلل,negative,1
Facebook,Pannes et coupures générales,مشكم قلتو 4G اليوم ترجع علي 10 مكان والو أرجعونا لانترنت ابنعمي,negative,1
Facebook,Pannes et coupures générales,طلقو الانترنت,negative,1
Facebook,Pannes et coupures générales,لكونيكسيون لدوكا مكانش ردو جدها,negative,1
Facebook,Pannes et coupures générales,مودام 4g لايعمل,negative,1
Facebook,Pannes et coupures générales,Hossine Azize Bensghir يسما الجزائر ڨاع راهي هكدا عندبالي غير انا,negative,1
Facebook,Pannes et coupures générales,رجعولنا الانترنيت,negative,1
Facebook,Pannes et coupures générales,من اول البارح للان راهي مزال أشار ة حمراء شوفوا فينا وشنو هذا,negative,1
Facebook,Pannes et coupures générales,Farah Lavida واااه انا تان مزالت عندي هكذا,negative,1
Facebook,Pannes et coupures générales,ريغلو 4جي نتاعكم,negative,1
Facebook,Pannes et coupures générales,بدون انترنت من بارحة صباحا,negative,1
Facebook,Pannes et coupures générales,طلقو كوناكسيو ولاية مستغانم ليوم ثالث يوم بدون انترنات,negative,1
Facebook,Pannes et coupures générales,اليوم الثالث من انقطاع الإنترنت إلى متى؟,interrogative,1
Facebook,Pannes et coupures générales,غيث الجزائري مزالت مقطوعة عندك نتا تاني الأخ!!,negative,1
Facebook,Pannes et coupures générales,غيث الجزائري كارتة يومين مكانش ولا علبالهم,negative,1
Facebook,Pannes et coupures générales,On est sans connexion depuis 2 jours ou plus c quoi ça ?,interrogative,1
Facebook,Pannes et coupures générales,اطلقولنا الكنكسيو 4G,negative,1
Facebook,Pannes et coupures générales,يومين بدون أنترنت 4g,negative,1
Facebook,Pannes et coupures générales,راح نبقاو هاك بلا الانترنت ولا كيفاها,negative,1
Facebook,Pannes et coupures générales,"مزال الخدمة معطلة مزال الخدمة معطلة ",negative,1
Facebook,Pannes et coupures générales,اطلقولنا 4g ,negative,1
Facebook,Pannes et coupures générales,ردولنا الأنترنت,negative,1
Facebook,Pannes et coupures générales,4G cnx mkanch 3 jour ...!,negative,1
Facebook,Pannes et coupures générales,رجعونا الكونيكسيو اومبعد لكل حدث حديث,negative,1
Facebook,Pannes et coupures générales,ردولنا كونيكسيو يزمر,negative,1
Facebook,Pannes et coupures générales,تطبيق الدفع لا يعمل,negative,1
Facebook,Pannes et coupures générales,مكان والو من العشرة وحنا نسناو ,negative,1
Facebook,Pannes et coupures générales,مازال نفس المشكل ..إشارة حمرة,negative,1
Facebook,Pannes et coupures générales,مزالت مقطوعة,negative,1
Facebook,Pannes et coupures générales,مازالت الاشارة حمراء,negative,1
Facebook,Pannes et coupures générales,مزالها حمراء عندي,negative,1
Facebook,Pannes et coupures générales,اشارة مكاااانش روج شكون يعوض,negative,1
Facebook,Pannes et coupures générales,لم يعد شيئا لحد الساعة,negative,1
Facebook,Pannes et coupures générales,مزال مكنش,negative,1
Facebook,Pannes et coupures générales,11و20دقيقة مكان والو,negative,1
Facebook,Pannes et coupures générales,واشمن خدمة راهي مكااش,negative,1
Facebook,Pannes et coupures générales,الجيل الرابع 4g انقطاع تام الانترنيت منذ مساء الأمس,negative,1
Facebook,Pannes et coupures générales,Ism Ail الانترنت لم يعد لحد الان,negative,1
