Réseau Social,Class,Commentaire client,category,urgent
Facebook,Réclamation service,لكن للأسف..الف مبروك.نجد في واقعنا وفي ولايتنا بسكرة وفي حينا نجد العكس. انترنات غير مستقرة لا توجد جودة اصلا. اعتذر عن هاته الملاحظة لكنها حقيقة.,negative,1
Facebook,Réclamation service,"انا شخصيا عندي مشكل عندكم من سبتمر الان مازل ماحاليتوهوليش Algérie Télécom - إتصالات الجزائركفانا إستغباء ",negative,1
Facebook,Réclamation service,"J ai pu accéder à l'espace client que se soit par le navigateur ou l 'application ,j avais le même problème après réclamation ça a marché un moment et là ça récidive melheureusement",negative,0
Facebook,Réclamation service,فضاء المستخدم عاطل عن العمل مند 10 أيام ما هذا,negative,1
Facebook,Réclamation service,ريقلو مشكل تاع my idoom و فضاء الزبون بلنسبة لمستخدمين الالياف البصرية كل ضربة مشكل راكم طولتو بزااف,negative,0
Facebook,Réclamation service,المودم لا يتعدى 1جيغت,negative,0
Facebook,Réclamation service,نعم عندي سنة كاملة وانا اسستعمل فبه اليوم فقط لم يستجب,negative,0
Facebook,Réclamation service,ريزو عيان 裸,negative,0
Facebook,Réclamation service,المشكل كونيكسيو تاعو بسرعة الحلزون ,negative,0
Facebook,Réclamation service,المشكلة راهي في التدفق يجب تحسين التغطية الشبكة و سرعة التدفق أولا,negative,0
Facebook,Réclamation service,لقد قمت برفع الحجم من 15 الى 20 ميغا عبر موقعكم الرسمي لكن مازال تخرجلي 15، مادا افعل,interrogative,0
Facebook,Réclamation service,"وكم السعرالمودام تاعي فيبر الانترنت تاعو بالويفي عيانة و تروح مين داك كيف يمكنني تغيير المودام  ",interrogative,0
Facebook,Réclamation service,On nous dit juste patienceJe ne sais pas de quel professionnalisme vous parler On est sans internet aucun appel ni suivi de vos équipes malgré les multiples réclamations. Une demande de branchement faite depuis septembre jusqu’à maintenant aucune suite de vos équipes.,negative,1
Facebook,Réclamation service,مخلص 20 ميڨا وتحسب راني نكونيكتي ب256 octets,negative,0
Facebook,Réclamation service, عشرات الشكاوي المقدمة للجهات المعنية عشرات الاتصالات للمركز اتصلات الجزائر لاحياة لمن تنادي  ايعقل في 2024 مزال الزبون يعاني لمدة اشهر من خدمة رديئة للهاتف الثابت و الإنترنت فيبر  ايعقل 3 اشهر و المواطنين في عاصمة البلاد 2024 و هما يعنون من انقطاع الإنترنت و الهاتف⚠️واش من جودة واش من خدمة راكم تقدمون,negative,1
Facebook,Réclamation service,طلبت الزيادة في التدفق 300 ميغا بحكم الإتفاقية و بعد ذلك أكتشفت بأن المودام مبرمج على تدفق 100ميغا و عندما تقدمت للوكالة من أجل الإستفسار و إيجاد حل حتى يتسنى لي الإستفادة من التدفق حسب الإتفاقية تعذر الأمر.. هل من حل لهذا الإشكال...!؟,interrogative,0
Facebook,Réclamation service,مودام تع إتصالات الجزائر أصبح يمشي مع ريزو تع جيزي فالمناطق لي ما فيهاش تغطية,negative,0
Facebook,Réclamation service,مدام كونيكسيو تتقطع في اليوم وحد اكثر من 15 مره....مزلت بعاد,negative,0
Facebook,Réclamation service,جودتكم على حسابنا نحن سكان ولاية قسنطينة وبالأخص الخروب ، ديدوش مراد وبكيرة تقارب السنة على انقطاع الهاتف والانترنيت ، ورغم مراسلاتنا إلا ان لا أحد مهتم بمشكلتنا فلا حياة لمن تنادي ،,negative,1
Facebook,Réclamation service,اتم لا جودة لا والو عندي قريب عامين نراسل فيكم و نتوما لا عمل لا تقدم غير مع الviber,negative,0
Facebook,Réclamation service,3 ايام بلا انترنت تعيوو,negative,0
Facebook,Réclamation service,ياو زيدونا في سرعة الانترنت قبل هذا شيء,negative,0
Facebook,Réclamation service,ايدوم 4g مكانش ميتة خلاص,negative,0
Facebook,Réclamation service,نحن 2 ايام بدون شبكة من يعوض لنا,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر عملت نفس الخطوات و في الأخير يقولولي رقم الهاتف خاطيء مع إني حطيت رقم الهاتف صحيح الذي كنت أستعمله في الADSL,negative,0
Facebook,Réclamation service,ريقلونا ريزو تاع 4g,negative,0
Facebook,Réclamation service,ريقلو الأنترنت وساهل,negative,0
Facebook,Réclamation service,كنكسيون تلحق تسعة تاع ليل تروح منجيش لثناعش,negative,1
Facebook,Réclamation service,المشكل النت انتاعكم ضعيف,negative,1
Instagram,Réclamation service,نكونيكتي 120 ميغا والبينڨ في العاب طالع مافهمتش,negative,0
Facebook,Réclamation service,تطبيق idoom adsl متوقف .. Algérie Télécom - إتصالات الجزائر,negative,1
Facebook,Réclamation service,"تطبيق myidoom لا يعمل عندي ولا يمكن لي الاطلاع على حسابي ",negative,1
Facebook,Réclamation service,فضاء الزبون لا يعمل عندي اتصلت مرتين ومازال متوقف أين الخلل,negative,1
Facebook,Réclamation service,انترنيت فايبر راهي ضعيفة فوڤ لازم نسلك 50 مالتلحڤش نصف,negative,0
Facebook,Réclamation service,كوريفة معندناش كونيكسيون منذ 20 يوم في حي 1402 ديرولنا حل,negative,1
Facebook,Réclamation service,Connexion rahi t9illa bezaf tgoul rakom t3touhalna batel,negative,0
Facebook,Réclamation service,وهل هذه الصيانة والتحديث في نظام المعلومات سيعالج تدفق الأنترنت ؟ أتساءل أنا ، لأني أملك إشتراك 20 ميغا ولا يصلني إلا 1 ميغا ,interrogative,0
Facebook,Réclamation service,قمت بمحاولة تعبئة رصيدي في 4G بواسطة التطبيق الخاص بمؤسستكمE-paiement ، لكن للأسف لم تتم التعبئة و حذف مبلغ 1000دج من حسابي ، أرجو أن تنظروا في هذا المشكل و تعيدوا لي المبلغ المذكور و شكرا .,interrogative,0
Facebook,Réclamation service,تدفق الأنترنت ضعيف شوفو الحل,negative,1
Facebook,Réclamation service,تدفق الإنترنت 4gضعيف جدا راني نفلكسي على باطل,negative,1
Facebook,Réclamation service,والله مشكل كبير في تدفق الانترنت. نتمنوا يكون فيه حل من فضلكم,negative,1
Facebook,Réclamation service,تطبيق idomly لا يعمل منذ أسبوع تقريبا,negative,1
Facebook,Réclamation service,اتصالات الجزائر على بالكم بلي تطبيق my idoom راهو خارج الخدمة لمعرفة تاريخ انتهاء الاشتراك و نفس الشيء في 1500 و 12,negative,0
Facebook,Réclamation service,"Bonjour, votre site espace client est inaccessible depuis le matin, on ne peut pas consulter les factures impayés et activer l'abonnement internet",negative,1
Facebook,Réclamation service,"تلحق 2 والباقي وين 20 ميقا ",negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر انا عندي مشكل في التدفق,negative,0
Facebook,Réclamation service,مشكل كبير في تدفق الانترنت. نتمنوا يكون فيه حل من فضلكم عينااا انترنت راهي تروح خسارة,negative,0
Facebook,Réclamation service,يوزيدو في سرعة تدفق idoom4g رهي الكونيكسيو ضعيفة بزااااف,negative,0
Facebook,Réclamation service,مشكل كبير في سرعة تدفق الإنترنت في مودام idoom4G قليلة جدا لدرجة الإنعدام و هاذ بسبب الضغط الكبير على أبراج الإتصال ف يرجى الإكثار من الأبراج,negative,1
Instagram,Réclamation service,3ndi fibre doka rahi t9ila mindak tji rouge ,negative,0
Facebook,Réclamation service,"خدمة رديئة لل  adsl   انقطاع كل 4 دقائق تدفق بطيئ خويا تيليكوم كونيكسيون كريدي ولا صداقة؟  ",negative,0
Facebook,Réclamation service,Idoom adsl maderto walo offre fin d'année 凉,negative,0
Twitter,Réclamation service,نت بطيئ جدا,negative,0
Twitter,Réclamation service,تهدروا كشغل انا مارانيش نحب نتاستي ياو راني متاستي مليار مرة مكان والو,negative,0
Facebook,Réclamation service,زيدونا في اتصالات الجزائر الجيل الرابع الانترنت عندما يحل الليل تضعف ماهو السبب,negative,0
Facebook,Réclamation service,الخلل طول في مودام 4G ريقلو الحالة خمس سوايع هو شاعل بالاحمر,negative,0
Facebook,Réclamation service,رجعو الانترنات لي قطعتوها,negative,0
Facebook,Réclamation service,ديرولنا حل للكونيكسون 4g,negative,0
Facebook,Réclamation service,"مفهمتش غيليزان رانا في 10ايام مكاش انترنت قالك سرقو الكابل وينتا معولين ديروه و مين نروحو عندهم يقولونا معلابالناش و يدو نيميرو تاع فيكس و صاي ",negative,1
Facebook,Réclamation service,اني نبعث ماكانش ريبونس,negative,0
Facebook,Réclamation service,@algerietelecom انا عندي 5ايام راحولي ADSLقالولي مكاش تعويض,negative,0
Facebook,Réclamation service,علاش راكم محبسيلي كنكص وشبييكم,negative,0
Facebook,Réclamation service,أنا عندي لمودام 4G ليس فيه الروز تابع 4G.,negative,0
Facebook,Réclamation service,Raj3olnaa cnxx elhh habstohaa ???,negative,0
Facebook,Réclamation service,السلام عليكم لم أستطيع الدخول الى حسابي فضاء الزبون وماإيدوم من فضلكم ماهو الحل كل ماحاولت يطلع الميساج *Cette page n’est pas disponible pour le moment,interrogative,0
Facebook,Réclamation service,فضاء الزبون راهو حابس عندو سمانة,negative,1
Facebook,Réclamation service,راني مخلص تع 20جيغا idoom adsl ومكاش كونكسيو مشي لاحقة حتى 1ميغا فتدفق,negative,1
Facebook,Réclamation service,ارواح بريفي ارواح واش هاد الكنكسيو لي ماتمشيش في المودام 4G,negative,0
Facebook,Réclamation service,حاب نفهم برك بقاولي 5 ايام من اشتارك و يخلاص و نعاود نخلص علاه حبستوه و رجعتو ADSL يعني لغباء هذا علاه حبس الفيدخلت فضاء زبون مزال 5 ايام رحت زهر شعلت ADSL بسك خليتو راكب صح مفيكمش لامان صبتو يمشي و انترنت كاين(و مكلاه تردو عليا ارسل معلوماتك في رسالة بسك تعييو نجو ليكم للمركز و تليكيدو و تقولو غير ايه ايه ساهل ),negative,0
Facebook,Réclamation service,مودام تاعي 4G من جدد شريتو لعام لي فات كامل والا غير لقدم,negative,0
Facebook,Réclamation service,استعملت بريدي موب فعملية تخليص الانترنت ولم تتم العملية وتم خصم مبلغ 1000 بدون تفعيل الانترنت راسلتكم فالخاص ومتردوش ؟؟؟,interrogative,1
Facebook,Réclamation service,ياو ردو علينا في الخاص مكمش تردو,negative,0
Facebook,Réclamation service,نواجه مشاكل مؤخرا مع اتصالات الجزائر,negative,0
Facebook,Réclamation service,ركبت هاتف ثابت في مودام 4g ايدوم لاكن الهاتف لا يعمل Algérie Télécom - إتصالات الجزائر,negative,1
Facebook,Réclamation service,الخط تاعي معوق,negative,0
Facebook,Réclamation service,انترنت ضعيف معضم الوقت مشترك 20 ميجا تلحقني 8 ؟,negative,0
Instagram,Réclamation service,واش فايدة لانترنت عندنا وماتمشيش,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر مزال كاين خلل في مودام. 4g,negative,0
Facebook,Réclamation service,انا من شفة زبون #اتصالات_الجزائر بالاشتراك ، من حقي ايضا استفيد من التعويض 9 اشهر بدون انترنت .هذا غير معقول و غير منطيقي كيفاش خلصوا الفواتير الهاتف و الكابل مقطع ( مسروق ),negative,1
Facebook,Réclamation service,Moi j'ai recherché la 4g LTE en ligne٫Ils ont retiré deux mille dinars de mon compte et il n'y avait pas d'internet,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر متى يتصلح خلل تقني من فضلك اتصلت باتصالات الجزائر ,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر لا توجد زيادة,negative,0
Facebook,Réclamation service,Ma Lika فهميني ختي انا عندي مدام نتع فيكس خلصنا شهر عضبتنا لاكونيكسيون متمشيش خلاص خاصة فليل تروح متجيش حتى 8نتع صباح حتى ليراحت عندها يومين خلاصتنا بلا مستغليناها كرهنا حتى لانخلصوها خفنا تديرنا كما دارت خليناها مخلصناش زعمة حنا مستفيدين مع هدوا,negative,0
Facebook,Réclamation service,هاد الشهرين نوفمبر 28 يوم قلت بلاك من لمودامواليوم تاني خلصت مكاش كي جيت نشوف قالولي باقيلك 27 يوم,negative,0
Facebook,Réclamation service,Houda Fdl انا حسبتلي لمودام خسر,negative,0
Facebook,Réclamation service,وحنا شكون اعوض لينا لديسال لي راهي تتقطع,negative,0
Facebook,Réclamation service,انا مستفيد من خدمات ايدووم فيبر و الخط تاثر بالاضطرابات و الى حد الآن لم يتم اصلاحه رغم اتصالي بالوكالة,negative,0
Facebook,Réclamation service,منذ مدة ونحن نشتكي. والحجة ان الجهاز الذي زودتنا به اتصالات الجزائر ذو نوعية رديئة.,negative,0
Facebook,Réclamation service,لليوم الرابع شارجيت ماعداتش يقولك السيستام الي تخلصلو غير مايشارجيش يحكم سواردو عندو,negative,0
Facebook,Réclamation service,من فظلكم عندي مشكل البارح خلصت الانترنيت عادي وديت معايا المودام d link بدلتلو المودباس كيف رجعت للدار الانترنيت ما كاش والمودباس الجديد ما يدخلش رحتلهم الصباح قالولي العشية نرجعولك الانترنيت ونعيطولك هذا وين كنت عندهم قالولي المشكلة راهي عامة اصبر أيامات ضرك ترجع حبيت نفهم واش كاين وشكرا,interrogative,0
Facebook,Réclamation service,كرهنا الفيبر والكونيكسيون غير مشاكل,negative,0
Facebook,Réclamation service,يقدمت شكوى على فيبر مش تمشي ومنها اليوم حبستولي حتى الadsl وكي سقسيت قالولي ريزيلاوهعني كنت نحوس على فيبر ومنها سكرتولي حتى adsl,negative,0
Facebook,Réclamation service,حولت خطي من adsl الىvdsl لحد الساعة لم تصلني السرعة المحددة 50 ميقا مع العلم انا خطي مؤهل لخدمة vdsl,negative,0
Facebook,Réclamation service,مودام فايبر. راني في عام وانتم تتمسخرو بناس.. لي مودام راهم يتمدو بالوجوه والعرف. في الحي لي راني ساكن فيه,negative,0
Facebook,Réclamation service,مودام 4G 310 راه حابس وبعثتلكم في الصفحة ومرديتوش,negative,0
Facebook,Réclamation service,طلقونا كنكسيو,negative,0
Facebook,Réclamation service,راني تخلص عشرين ميغا او تطلعي 250kps الحل كيفاه؟ رغم اني قدمت 3بلاغات,interrogative,0
Facebook,Réclamation service,شوفو لينا ريزو وعلاه ناقص حي 2900 سوق اهراس,negative,0
Facebook,Réclamation service,حنا أصحاب 4g idoom نبقاو في معاناة تاع انترنت . رغم انه هناك متعاملين أخريين انترنت معاهم روعة خلاص أين الخلل,negative,0
Facebook,Réclamation service,طلعت انترنت في الوكالة من 20الى 50ميغا اليوم صباحا تم التجريب في المساء لقيتها 30ميغا الشبكة جديدة حي عدل,negative,0
Facebook,Réclamation service,"تعطولي بونيس تاعي ولالا لي قلتو ديرو تعبئة عبر بطاقة ذهبيتعبئة الاولى ماكملتش درت تعبئة ثانية وبونيس مكاش الحل كيفاش زعماة ",negative,0
Facebook,Réclamation service,ردونا غير لنترنت وساهل لحال,negative,0
Facebook,Réclamation service,جاوبونا في الخاص من فضلكم رانا مخلصين وما طلقوناش ADSL.,negative,0
Facebook,Réclamation service,ياودي ها ريڨلونا فضاء الزبون وتطبيق my idoom,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر راكم طولتو علينا حنا باطة كي ناس مكانش في جيهتنا,negative,0
Facebook,Réclamation service,Algérie Télécom - بعثنلكم أو مكاين حتي حل,negative,0
Facebook,Réclamation service,قمت باشتراك عرض 20 ميجا لكن تدفق انترنت لم يتغير وتسعيرة ارتفعت (حوالي شهر او اكثر),negative,1
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر تمت مراسلتكم على الخاص ولا توجد اجابة رغم اطلاعكم على الخاص,negative,0
Facebook,Réclamation service,"من فضلكم خطي ورقم هاتف لم يضهر لدى المصلحة تقنية تابعة لبلديتي. ",negative,0
Facebook,Réclamation service,كي درتوه شهر برك ولي مزال موصلتولهمش الفيبر كيفاه يديرو ؟,interrogative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر تواصلت معكم في الخاص منذ مدة ولم اتلقى رد منكم,negative,0
Facebook,Réclamation service,لماذا التطبيق my idoom لا يعمل منذ اكثر من اسبوع ؟,interrogative,1
Facebook,Réclamation service,مع الأسف و للأسف حتى الآن هنالك من إشترك في عرض 300 دج شهر سبتمر الماضي و لم يستفيدوا من أنترنت الفيبر لهذه اللحظة و أعطاوهم المودام و تم ربط الفيبر بالمنزل لكن لا أنترنت,negative,0
Facebook,Réclamation service,شوفولنا حل للخدامة تاعكم في بلدية الحجار ولاية عنابة سرقو كابل سمانتين ما حبوش يخدموه و كي تروحلهم يقولولك حتان يجيو تيكنيسيا,negative,1
Facebook,Réclamation service,Ala Eddine Louiza نفس المعاناة في سيدي عمار سرقولنا عندهم 6 شهر مخدموهمش,negative,1
Facebook,Réclamation service,j’arrive plus a accéder a mon espace client depuis les travaux de maintenance ?,interrogative,0
Facebook,Réclamation service,الكونكسيون لي راه عندنا ثقيلة وتنقطع وراهي غير تزيد عيطنا ورحنا والو قلنا نديروا الياف بصرية رحت قالولي حنا نعيطولك مشي انت تجي عندنا دخلنا الرابط بمجرد نحط الرقم تخرج غير مؤهل تم تم ما شافوا الرقم ما حوسو يعرفوا,negative,0
Instagram,Réclamation service,Fibre mahich disponible andna,negative,0
Facebook,Réclamation service,كفاش واحنا خلصنا التدفق؟,negative,0
Facebook,Réclamation service,متى يتم حل مشكل النظام، لا نستطيع اعادة تفعيل الانترنت بعد ايقافها مؤقتا,negative,0
Facebook,Réclamation service,جيبونا مدامات تاع 4G راهم مكانش,negative,1
Facebook,Réclamation service,طلبت أنترنت ثابتة ولحد الآن لا يوجد أي رد رسمي أو خدمة,negative,0
Facebook,Réclamation service,سرعة الانترنت عندي  داير 15ميقاوكي ندير تاست تع السرعة 2ميقا بركADSLعلاه عليكم الشي هذا ها ريقلو الحالة من 15ميقا توصلني 2ميقا برك,negative,1
Facebook,Réclamation service,ياودي انا لكونيكسيو مزال مطلقوهاليش لمودام عندها 5 يام حابسة,negative,1
Facebook,Réclamation service,لا يوجد مودام فيبر في ولاية عنابة ننتظر مند 6 أشهر لكن لا رد بتاتا,negative,1
Facebook,Réclamation service,اتصالات الجزائر الخروب قسنطينة لا يردون على الاتصالات الهاتفية ؟؟,negative,1
Facebook,Réclamation service,العروض موجودة لكن المودام غير متوفر، فما الفائدة من هكذا عرض ؟,negative,0
Facebook,Réclamation service,السلام عليكم هل من حل لمشكل ماي ايدوم وحسابك على خدمة الزبائن بالنسبة لاشتراك فيبر,interrogative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائرمساعدة من فضلك روحت نشري شريحة ا بعة ج محبش يبعلي الشريحة و لي العلم ان عندي مودام اربعة ج,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر عندي مشكل فرزو ضعيف,negative,0
Facebook,Réclamation service,500 ميغا مكانش منها.. انترنات تاعكم راهي من 1 الى 5 ميغا في نهار اما الليل اقل من ميغا,negative,0
Facebook,Réclamation service,مكانش لي مودام,negative,0
Facebook,Réclamation service,رجعو علينا لا موقع يجاوب ولا فيسبوك يجاوب وزيد وكالة تهدر معاك فوق قلب يومين انترنت ماكنش وفاتورة عندها يومين من خالصة وتزيد تقولك ماعندي مانخدم ليك اقعدي شهر كيفك هكاك واش سبب مانعرف,negative,0
Facebook,Réclamation service,اللي يروح يخلصوالمودام مكانش شربلو يعني مع خدمات الوكالات كيما وكالة المغير لاعلاقة لهم بالاحترافيةالرجاء منكم مراسلتنا عبر الخاص لطرح انشغالكم ,negative,0
Facebook,Réclamation service,الغريب انو الفيبر لاحق والكودام مكانش وكل ما روحو لاتصالات الحزائر يقلك لمدام مكانش,negative,0
Facebook,Réclamation service,حب يقول الزبائن لي تحصلوا على 404، لازم يلغيو الإشتراك ويبدلوا جديد فاير.,suggestion,0
Facebook,Réclamation service,"Algérie Télécom - إتصالات الجزائر فضاء الزبون و تطبيق my idoom ",off-topic,0
Facebook,Réclamation service,Jai payé en ligne mais jai reçu aucun bonus,negative,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر انا تواصلت معاكم فيما يخص تطبيق my idoom و مرجعتوش,negative,0
Facebook,Réclamation service,J' ai pas encore reçu mon bonus,negative,0
Facebook,Réclamation service,انا خلصت نهار12 ديسمبر ولكن لايوجد بونيس,off-topic,0
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر تم التواصل في الخاص نيهاد,negative,0
Facebook,Réclamation service,واشتراكات الهاتف ،مامحلها من الاعراب اللي رانا نسلكو فيها باطل ،مفهمتش واش هذا بعد كل خطرة تسلك 550على الفيد ‼️‼️مذا بيكم تنحيو هذا الاشتراك ،اللي يخرج من ظهر الزبون بدون اي مقابل,negative,0
Instagram,Réclamation service,خلصت و مزادوليش廊,negative,0
Facebook,Réclamation service,منذ اسبوع اواكثر وانا احاول الدفع عن طريق البطاقة الذهبية لكن الموقع متوقف واليوم حاولت عدة مرات لدفع المستحقات لكن لاحياة لمن تنادي اين الخلل من جهة تقومون بالاشهار للدفع الإلكتروني والموقع لايشتغل,negative,1
Facebook,Réclamation service,الدفع الالكتروني لا يعمل ؟,negative,1
Facebook,Réclamation service,عندي اكثر من سنة و ان اعبئ جميع حساباتي بالبطاقة الذهبية ولا مرة تحصلت على بونيس,negative,1
Facebook,Réclamation service,كارطا تاع نوفمبر دك ملحقوش,negative,0
Facebook,Réclamation service,فضاء الزبون قرابة 20 يوم متوقف!!!!!!؟؟؟؟؟,negative,1
Facebook,Réclamation service,الفايبر كارثة الادياسال احسن بكثير,negative,0
Facebook,Réclamation service,فضاء الزبون مغلوووقالموقع الإلكتروني معطلMy idoom معطلآه يا بلادي آه 蠟,negative,1
Facebook,Réclamation service,عندي 4 سنوات وانا استعمل الدفع الالكتروني ولا مرة عطاوني بونوس انترنيت,negative,1
Facebook,Réclamation service,Connexion zbel.... je paye pour 120 méga pour rien.,negative,0
Facebook,Réclamation service,راني انخلص من التطبيق منذ سنوات و لا مرة مديتوا لي بونيس,negative,1
Facebook,Réclamation service,من فضلكم شوفولنا الانشغال الخاص بي بعثتلكم في الخاص كثير المرات ولازال المشكل قائما رغم أني ذهبت إلى مركزكم بحي شناوة تيارت ولا زال المشكل قائما,negative,0
Facebook,Réclamation service,خلصت يوم 12 ديسمبر و خلصت شهرين مع بعضIdoom adsl و معاهم فاتورة الهاتف الارضي و لضرك لا بونيس لا والو,negative,1
Facebook,Réclamation service,فضاء الزبون لاتصالات الجزائر به خلل، لا يفتح عندي منذ عدة ايام,negative,1
Facebook,Réclamation service,السلام عليكم من فضلكم شوفلنا حل في تطبيق My idoom لي راه عندو شهر وهو حابس وحتى في الموقع service client حابس,negative,1
Facebook,Réclamation service,Algérie Télécom - إتصالات الجزائر الولوج لها راه متوقف,negative,0
Facebook,Réclamation service,لاسف مكاش بونيص في 4Glte,negative,0
Facebook,Réclamation service,سلام عليكم عندي مشكل في عدد ايام اشتراك عطيتوني 22 يوم برك,negative,1
Facebook,Réclamation service,علاش تقولو شهر باطل وكي تركبوها متطلقوهاش في يومها الاول وتقعدو تتمسخرو بالناس,negative,0
Facebook,Réclamation service,أخي عندي بربلام لخميس لي فاتت جاو درولي لمودام 1 مرة تلقولي و غد منداك نحوها و دوك راهي مكاش سمنا واش ندير؟؟,interrogative,0
Facebook,Réclamation service,وفرولنا ليمودام فقسنطينة,negative,1
Facebook,Réclamation service,السلام عليكم ....لقد تقدمت بالعديد من الشكاوي لدى مصالحكم ولم تؤخذ بعين الاعتبارا,negative,1
Facebook,Réclamation service,عندي مشكل في سرعة الإنترنت وسجلت شكوى ولحد الان لم يتخذ اي اجراء، ملاحظة، لا تقل لي مرحبا بك ويمكنك طرح انشغالك عبر الخاص، لأنني طرحت انشغال ولم يحدث شئ,negative,0
Facebook,Réclamation service,احكيلنا على لغة الانترنات و السرعة الجد منخفضة و التذبذبات idoom 4g,negative,0
Facebook,Réclamation service,فضاء الزبون لا يعمل معي منذ أكثر من شهر,negative,1
Facebook,Réclamation service,في مدينة علي منجلي قسنطينة تدبدب لا يحتمل في انترنت 4G,negative,1
Facebook,Réclamation service,ريقلو كونكس برك,negative,0
Facebook,Réclamation service,جاوبو عالميساج,negative,0
Facebook,Réclamation service,هل هناك مشكلة في معالجة الرسائل في البريد الخاص لصفحتكم؟ تتم قرائة الرسائل لكن بدون إجابة!!!,negative,1
Facebook,Réclamation service,هل بالامكان الاجابة على انشغال في البريد الخاص للصفحة؟,interrogative,0
Facebook,Réclamation service," j'avais signalé le problème le 12/12/24 sur votre messagerie Facebook, sans compter les appels au 12 depuis le 4 décembre, hélas ya pas de suite au réclamations et ya pas de prise en charge du client",negative,1
Facebook,Réclamation service,ديرولنا حل للكونيكسون تاع 4g,negative,1
Facebook,Réclamation service,واش من بونيس كملت عندي قبل وقتها ب 4 ايام,negative,0
Facebook,Réclamation service,رنا عندنا عام ملي مخلصين ومكان والو هل وجدو لمودام تاع الفيبر ولا,negative,1
Facebook,Réclamation service,وراه ثقيلة بزاف بزاف كي ندير تاست سبيد نلقاها ماتلحقش 4 ميڨا هاشوفولنا حل دوكا رانا نخلصو بدراهمنا,negative,1
Facebook,Réclamation service,راه عندي 300 ميجا لاكن لا استفيد منها بتاتا لأنه عندي مودام لا يدعم wifi 5 .....اريد من اتصالات الجزائر تغيير مودام ......,negative,0
Facebook,Réclamation service,تطبيق وش بيه حبس فضاء الزابون,negative,1
Facebook,Réclamation service,الموقع عاطل لا يعنل,negative,1
Facebook,Réclamation service,هههه خدمة غير متوفرة في قلب مدينة عنابة,negative,1
Facebook,Réclamation service,تطبيق ايدوم متوقف و فضاء الزبون متوقف,negative,1
Facebook,Réclamation service,للاسف رانا نخلصو لكن الانترنت شبه منعدمة ...,negative,0
Facebook,Réclamation service,وين راهي الزيادة لمودام 4g lte مكانش انا المودام خلاصلي اليوم,negative,0
Facebook,Réclamation service,كونيكسيو كارثة مودام 4ج,negative,0
Facebook,Réclamation service,عالجولنا مشكل مودام 4G من فضلكم رانا فالاسبوع بدون انترنت,off-topic,0
Facebook,Réclamation service,كاين مشكلة في خدمة الدفع الالكتروني نرجو النضر في الخلال تحياتي الخاصة,negative,1
Linkedin,Réclamation service,تطبيق my idoom لا يعمل ما السبب!؟؟ اريد تعبئة حسابي عبر بطاقة التعبئة,negative,1
Linkedin,Réclamation service,لا نستطيع الولوج إلى خدمة espace client ما السبب؟,interrogative,0
Linkedin,Réclamation service,ياااو المودام اللخر هدا لي خرجتوه لاه ماهوش يمشي من لبارح,negative,0
Facebook,Réclamation service,رانا مخلصين كنكسيو واشتراك ومشكل مكانش انترنت,negative,0
Facebook,Réclamation service,كونكسيوا تاعكم اي راح تهبلنا نحي البيس عاود.شعل المودام بدل لبلااصة هرمنا وصاي,negative,0
Facebook,Réclamation service,رانا نعانو مودام 4g B310 من فضلكم ديرولنا حل,negative,0
Facebook,Réclamation service,انا اشتركت في العرض صح ركبولي مودام لكن الانترنيت غير موجود,negative,0
Facebook,Réclamation service,"راه عندي اشتراك 15 ميڨا
كي ندير السرعة ماتلحقش 15 تلحق 3 ميقا برك
والحل كيفاه دوك هاريقلونا المشكل
",interrogative,0
Facebook,Réclamation service,My idoom et espace client ne fonctionne pas depuis le 09 12 24 inaccessible ???!!!!,negative,0
Facebook,Réclamation service,فضاء الزبون لاتصالات الجزائر هل يوجد به خلل، لا يفتح عندي منذ عدة ايام. ارجو الرد من فضلكم.,negative,1
Facebook,Réclamation service,انرتنت ضعيف تقول راك تكونيكتي بالزيرو 20 ميجا تلحقني 10,negative,0
Facebook,Réclamation service,خلصت بالبطاقة الذهبية 2مرات وما طيتوليش بونيس,negative,0
Facebook,Réclamation service,السيت تاع فضاء الزبون او فالسمانة ما يمشيش,negative,1
Facebook,Réclamation service,تطبيق بريدي موب لا يعمل ما الحل ؟,negative,1
Facebook,Réclamation service,يوجد خلل مند عدة ايام مالسبب,negative,0
Facebook,Réclamation service,My Idoom لا يشتغل,negative,0
Facebook,Réclamation service,اخدموا تطبيق Your Idoome راه مبلوكي.. امبعد ساهل,negative,0
Facebook,Réclamation service,المشكل حقي يجنيلكن البونيس ماكانش البارح شارجيت 2000دج عندي 10 ميقا لكن مجاني والو بونيس,negative,0
