Réseau Social,Class,Commentaire client,category,urgent
Facebook,Déploiement de la fibre,وكتاش تدخلونا الفيبر للديار.路.. في الشارع تاعنا ركبو البوطوات و لي بواط و دارولهم الترقيم و من ثم حبست الحالة . أسيدي ماتجوش لعندنا. احنا الي نجو عندكم. غير حركونا الحالة برك (شارع محطة القطار بلدية قادرية ولاية البويرة),negative,0
Facebook,Déploiement de la fibre,الحومة كل fibre optic كي نتستي الرقم ديالي اقولي غير مؤهل!!! ياو شبعتونا مقروط,negative,0
Facebook,Déploiement de la fibre,وكتاش تدخلونا الفيبر للديار.路.. في الشارع تاعنا ركبو البوطوات و لي بواط و دارولهم الترقيم و من ثم حبست الحالة . أسيدي ماتجوش لعندنا. احنا الي نجو عندكم. غير حركونا الحالة برك (شارع محطة القطار بلدية قادرية ولاية البويرة,negative,0
Facebook,Déploiement de la fibre,الواد39 ربع في الفيبر والنص الاخر ما فيش الفيبر وشكرا.,negative,0
Facebook,Déploiement de la fibre,Et pour la fibre côté beni messous ( aisset idir) c programmé pour quand ??? Ya pas de nouvelles ??,negative,0
Instagram,Déploiement de la fibre,و حنا فييبر فالاحياء قع كاين غير فالحي لي رانا فيه مكانش,negative,0
Twitter,Déploiement de la fibre,يااو الفيبر وين راه لاحق,negative,0
Facebook,Déploiement de la fibre,لا نريد عروض ترويجية ، اوصلونا بالاياف البصرية فقط,negative,0
Facebook,Déploiement de la fibre,نتمنى ادخال خدمة la fibre ADSL في اقرب وقت ممكن عام 2025 حيث اننا من صيف 2024 خدمو الاسلاك و حنا ننتظر يجيبو المدوام و يركبوه,negative,1
Facebook,Déploiement de la fibre,ويني العالمية لفييبر ولات حلم عندنا,negative,0
Facebook,Déploiement de la fibre,وصوله عندنا و مبعد ساهل,negative,0
Facebook,Déploiement de la fibre,وصوله عندنا ل بريكة و مبعد ساهل,negative,0
Facebook,Déploiement de la fibre,الإنتقال إلى الفيبر بدون مودام,negative,0
Facebook,Déploiement de la fibre,Win Rahi la fibre 3andkom 1ans meli jawezto el cable 3lina wmazal,negative,1
Facebook,Déploiement de la fibre,مكاش منها و هذا ما أكده موظفكم المكلف بمراقبة العتاد على أن تجديد و تحديث الشبكة القديمة و تزويدنا بالالياف البصرية غير وارد بسبب ضعف مديرة اتصالات الجزائر لولاية مستغانم,negative,0
Facebook,Déploiement de la fibre,وصلها عندنا ومبعدا ساهل الحا,negative,0
Facebook,Déploiement de la fibre,Dlih Salim غي يسحترو عليك 2036 واذا لحقت راهم يديروها غير المناطق النائية و هذا بسبب نقص المهندسين و أصحاب تحويل اديسال ال الفيبر,negative,0
Facebook,Déploiement de la fibre,Sophie Mallem rahi jat hna,positive,0
Facebook,Déploiement de la fibre,حي الصحاورية دائرة المحمدية ولاية معسكر لم يتم حتى الآن الشروع في الربط باللألياف البصرية. متى سيكون ذلك ؟,negative,0
Facebook,Déploiement de la fibre,الخيوط تاع الفيبر في الارض كاين وربط السكان بالالياف البصرية الى اشعار اخر ,negative,0
Facebook,Déploiement de la fibre,ربطولنا في الحي الياف ولكن لم يبعت لنا  من فضلكم اشرحو لي,negative,0
Facebook,Déploiement de la fibre,القطب الحظري بمزغنة مزال ما مونطاونا الپوست الرئيسي,negative,0
Facebook,Déploiement de la fibre,مضت 6 سنوات على بدأ نشر الألياف البصرية و لم تصل حتى الأن لبلدية حاسي خليفة طفح الكيل من بطأكم,negative,0
Facebook,Déploiement de la fibre,ولاية سوق اهراس في عام مكانش,negative,0
Facebook,Déploiement de la fibre,Ouled boughalem Mostaganem  Algérie Télécom Mostaganem - إتصالات الجزائر مستغانم ننتظر الألياف البصرية,negative,0
Instagram,Déploiement de la fibre,مازال مدرتوش ربط للمنازل طولتو بزاف,negative,0
Instagram,Déploiement de la fibre,"Non hna mandnach réseau ftth, mantigch meme pas ndir demande de migration",negative,0
Facebook,Déploiement de la fibre,متى تقومون بتوزيع المودم فيبر لولاية الوادي,negative,0
Facebook,Déploiement de la fibre,وكتاش تدخلونا الفيبر للديار.路路.. في الشارع تاعنا ركبو البوطوات و لي بواط و دارولهم الترقيم و من ثم حبست الحالة . أسيدي ماتجوش لعندنا. احنا الي نجو عندكم. غير حركونا الحالة برك (شارع محطة القطار بلدية قادرية ولاية البويرة),negative,0
Facebook,Déploiement de la fibre,Algérie Télécom Mostaganem - إتصالات الجزائر مستغانم ننتظر الألياف البصرية,negative,0
Facebook,Déploiement de la fibre,ماعندناش ربط بألياف بصرية في بلدية,negative,0
Facebook,Déploiement de la fibre,0 أشغال مازال مبديتوش قاع ببلدية الخيثر ولاية البيض و تقولولنا نعمل بجهد ؟ كرهنا من الانتظار,negative,0
Facebook,Déploiement de la fibre,كيفاه ننتقل وانا مزال نمشي بكابل تاع نحاس,negative,0
Facebook,Déploiement de la fibre,وين راهي الالياف البصرية .. مزالنا ب adsl وتمشي ثقيلة بزاف,negative,0
Facebook,Déploiement de la fibre,عندهم سنة كاملة وهم يركبو في زوج خيوط وتيرت التركيب تسير بسرعة السلحفاة حي سيدي عاشور عنابة,negative,0
Instagram,Déploiement de la fibre,Yeani des zones fihoum lfibre w des zones wlh twlto HTA rah AdSL,negative,0
Facebook,Déploiement de la fibre,ياو المشكل صبناها و محبيناش ها نتوما موصلتوهاش لينا رانا نعانو مع adsl والله شاري pc ب ربعين مليون قاعد مرمي بسباب النت,negative,1
Instagram,Déploiement de la fibre,العروض متوفرين و لكن الخط لا يتوفر وين ما نروح نسقسي يجاوبوني : مزال مزال مزال 路 رغم ان دائرة الس نسكن فيها احياء الجديدة تتوفر على idoom fibre و حنا جماعة idoom adsl نبقاو نستناو 路 و اشك بلي حتى 2030 و يبقى نفس المشكل ,negative,0
Facebook,Déploiement de la fibre,لافير البليدة بوعرفة حي دريوش ؟؟ كيفاه مزاال؟,negative,0
Facebook,Déploiement de la fibre,راني في 3 سنين وهوما يقوليلي مزال وهيا راهي قدامي مافهمتش علاه مكملوهاش,negative,0
Facebook,Déploiement de la fibre,برج بوعريريج عاصمة الالكترونيك و معظم الاحياء بدون خطوط فيبر !!!,negative,0
Facebook,Déploiement de la fibre,"C'est une bonne chose,mais fallait il procéder à la généralisation de la fibre optique ou du moins activer les travaux.",suggestion,0
Facebook,Déploiement de la fibre,وراه وصل لبروجي تاع لمدام في البرج,negative,0
Facebook,Déploiement de la fibre,وكتاه يوصل لبلدية لخزارة ولاية قالمة مدة وحنا نسناو من فضلكم,negative,0
Instagram,Déploiement de la fibre,Rakbolna la fibre rna fi 4ans n9r3o,negative,1
Linkedin,Déploiement de la fibre,بلدية الياشير ولاية برج بوعريريج متى يتم ربطها بالالياف البصرية وشكرا,negative,0
Facebook,Déploiement de la fibre,يوجد علبة الفيبر قدام الدار تحت التاقة ، لمدة أشهر عديدة ( جايزة نص عام ) و حنا نطلبو يجو يركبوها ، هل ممكن نستفادو من هذا العرض المحدود ؟ على الأقل يجو يركبوها في جرة هذا العرض المحدود,negative,1
Facebook,Déploiement de la fibre,كاين هنا محبوش يدخلونا الفيبر مشروع راه راقد في الاخضرية شارع خميس قارة,negative,0
Facebook,Déploiement de la fibre,وصل الانشغال بخصوص ربط القرى المجاورة لمدينة بالالياف البصرية,negative,0
Facebook,Déploiement de la fibre,"a setif une ville qui est normalement algérienne , il n'ya pas de modem fibre donc en attend toujour depuis longtemps le réve d'avoir une fibre comme tout pays qui se respect",negative,1
Facebook,Déploiement de la fibre,لحقولنا لافيبر برك ليكابل شهر من لي داروهم و ليبوات مازال,negative,0
Facebook,Déploiement de la fibre,"Algérie Télécom - إتصالات الجزائر C'est bien se que je constate à Ain M'lila,la pose des canalisations quand aux câbles nous espérant que cela ne saurais tarder.",negative,0
Facebook,Déploiement de la fibre,Algérie Télécom - إتصالات الجزائر غير الهدرة ماشفنا حتى اشغال,negative,0
Twitter,Déploiement de la fibre,ست أشهر منذ انتهاء العمل وتمرير كل الكابلات. لكن دائما نفس الجواب هو الخط غير مؤهل.,negative,1
Instagram,Déploiement de la fibre,والله سلك الاليف البصرية فايت على المنزل وقولولي الوكالة تع اتصلات الجزائر هاد العم تكون مزودين بالخدمة رنا عام يجيب عام من 2022 حتا رنا داخلين 2025,negative,1
Facebook,Déploiement de la fibre,واش مالفيبر لي راكم تهدرو عليها ؟ 10 % من الشعب بالاك عندو تهدرو كشغل البلاد ڤاع راهي بلا فيبر,negative,0
Facebook,Déploiement de la fibre,هههههههه في ولاية برج بوعريريج أحياء في مقر الولاية مفيهاش الفيبر و دوائر و بلديات عندهم الفيبر هههههههه اجي تفهم ادوخ,negative,0
Facebook,Déploiement de la fibre,"الفيبر راكم تدخلوه غير للباطيمات ",negative,0
Facebook,Déploiement de la fibre,راكم متأخرين في إتمام مشروع ألياف البصرية على مستوي حي البريجة سطاوالي. متوقف منذ شهر اوت 2024,negative,1
Youtube,Déploiement de la fibre," ربي وكيلكم طلبت الخدمة تاع الالياف البصرية وقالولي مازال منا على عام واش هذا التهميش في ولاية جيجل الناس وصلت القمر وحنا تطلب خدمة بصواردك ومايحبوش يخدموهالك ربي وكيلكم ",negative,1
Facebook,Déploiement de la fibre,وفروه و مباعد ساهل تاخر كبير في ادخال الالياف في بريكة,negative,0
Facebook,Déploiement de la fibre,مشي كنتوا تقولوا راح نعمموا الفيبر قبل نهاية 2024 ؟ احنا الحي نتاعنا مازلنا ننتظروا,negative,0
Facebook,Déploiement de la fibre,مافهمتش كيفاه ووقتاه حتى توصلنا خدمة الالياف البصرية حنا ADSL ومكانش رغم التعداد السكاني و الخط يمر قريب,negative,0
Facebook,Déploiement de la fibre,ذلك ساهل نشتاركو فيهوفرونا لمودام الألياف البصرية وبعد,negative,0
Facebook,Déploiement de la fibre,للأسف مزال لم يتم توصيل الحي بهاته الخدمة,negative,0
Facebook,Déploiement de la fibre,. أسيدي ماتجوش لعندنا. احنا الي نجو عندكم. غير حركونا الحالة برك (شارع محطة القطار بلدية قادرية ولاية البويرة)وكتاش تدخلونا الفيبر للديار.路,negative,0
Facebook,Déploiement de la fibre,المشكلة ان الفيبر غير متوفر اصلا,negative,0
Facebook,Déploiement de la fibre,أودي مداروناش فيبر ف حي منعرف قاع شا راهم يستنو,negative,0
Facebook,Déploiement de la fibre,فالحي تاعنا مزال ماطلقتش ودايرينا عرض,negative,0
Facebook,Déploiement de la fibre,حنا مركبونا مجاو راكم تقال بزاف زيدو لعمال ل برونشيو الألياف راو قريب 2025 الردائة ف كلش جامي خدمتو خدمة تصلح,negative,0
Facebook,Déploiement de la fibre,اكثر مايفقه في أهمية الألياف البصرية ويعمل بها في منطقتنا والغريب اننا الوحيدين الذين مازالو بلأ ADSL,negative,0
Instagram,Déploiement de la fibre,ياو ديرولنا لافيبر مبعد ساهل,negative,0
Instagram,Déploiement de la fibre,ملحقناش لحي السعادة العلمة,negative,0
Instagram,Déploiement de la fibre,ولاية قالمة الأسوء والأبطئ على الاطلاق في توزيع شبكة الفيبر,negative,0
Instagram,Déploiement de la fibre,منذ سنوات ونحن ننتظر في وعودكم سوف عن قريب لقد قمنا ممكن توضيح صريح متى نستفيد واش من سنة,negative,1
Instagram,Déploiement de la fibre,فرندة حي 250 سكن ، 50 سكن ، 360 سكن ايجاري عمومي، مشروع 2023 انتهت الاشغال منذ اكثر من 6اشهر متى يكون حيز الخدمة ؟,negative,1
Facebook,Déploiement de la fibre,غير موجود خدمة الألياف البصرية في حيي,negative,0
Facebook,Déploiement de la fibre,ولي معندوش كابل لانترنت لالياف البصرية كفاه ديرو معاه؟هو حنا عندنا بصح بلدية او دولة كامل فنيانة وصلوهلنا داروه للفرع البلدي باه يوزعوه لاسنيا فايت الف عبد باه يوصلوه .لحد لان الاشغال راهي متوقفة نرجو منكم توصلوه ولا تشوفو حل معا اعوان البلدية هادو لي دراهم تاع لاشغال يخبوهم تحتهم وشكرا .,negative,0
Facebook,Déploiement de la fibre,نتمنى ان ترسلوا مودام الفايبر إلى وكالة الامير عبد القادر في برج بوعريريج حتى نتمكن نحن سكان حي 08 ماي 1945 من الإستفادة من خدمة الفايبر مع العلم أن الشبكة جاهزة و تم تجريبها على حسب قول المكلفيين بالمشروع ولم يبقى إلا قدوم مودامات الفايبر لإطلاقها,suggestion,0
Facebook,Déploiement de la fibre,دخلونا الفيبر في بومهرة أحمد ڨالمة ، بقى الحي تاعنا برك,negative,0
Facebook,Déploiement de la fibre,الأشغال الربط ب الالياف البصرية تعرف وتيرة بطيئة جدا,negative,0
Facebook,Déploiement de la fibre,مشي حاجة موصلت عييتونا بالوتيرة البطيئة لي راكم بيها,negative,0
Facebook,Déploiement de la fibre,متى يتم توصيل ما تبقى من شارع الشهيد حاج صحراوي بحرى بلقايد وهران بالإنترنت؟,negative,0
Facebook,Déploiement de la fibre,العرض الترويجي وانتوما ما غطيتوش اغلب ولايات الوطن بالفيبر ,negative,0
Facebook,Déploiement de la fibre,تقولونا بدلو و نتوما اصلا ما وصلتوناش فيبر 樂,negative,0
Facebook,Déploiement de la fibre,الألياف البصرية متوفرة بالمنطقة لكن الخط لا ؟!,negative,0
Facebook,Déploiement de la fibre,بني مستار وسط لا يوجد توصيل,negative,0
Facebook,Déploiement de la fibre,جيبونا ليمودام و مبعد كلش ساهل,negative,0
Facebook,Déploiement de la fibre,نريد توفير الألياف البصرية,negative,0
Facebook,Déploiement de la fibre,وصلونا الفيبر من بعد ساهل هههه,negative,0
Facebook,Déploiement de la fibre,وصلونا الألياف البصرية قبل كل شيء، ثم...,negative,0
Facebook,Déploiement de la fibre,"نحن سكان القطب الحضري بسغوان رانا نشوفوا فالعروض تاوعكم بعينينا برك نحن سكان القطب الحضري بسغوان رانا نشوفوا فالعروض تاوعكم بعينينا برك ",negative,0
Facebook,Déploiement de la fibre,من الجيد الرد لكن نحتاج الى افعال في الميدان فنحن ننتظر في خدمة الالياف الضوئية منذ عدة أشهر و الاجابة نفسها منذ ذلك الوقت,negative,1
Facebook,Déploiement de la fibre,انتم حتى الخط الفيبر غير متوفر في جميع احياء تبسة... و قاعدين تحفزوا على الاشتراك...,negative,0
Facebook,Déploiement de la fibre,كاين احياء مكانش فيبر خلاص,negative,0
Facebook,Déploiement de la fibre,غير جيبولنا لموادم تاع فيبر راني نستنا عندي 4شهر,negative,1
Facebook,Déploiement de la fibre,نستناو في الالياف البصريه بلاك 2030 ولا توصل لينا,negative,0
Facebook,Déploiement de la fibre,انتوما واش راكم تستنوا باش تلحڨونا الفيبر؟,negative,0
Facebook,Déploiement de la fibre,Algérie Télécom - إتصالات الجزائر مرحبا جاهدين ، لكن الكابل راهو امامي ولا حياة لمن تنادي ، والاحرى ولايات حدودية كيف تبسة لن يصلنا شيء الا للمناطق بالمحسوبية,negative,0
Facebook,Déploiement de la fibre,نستناو فيكم انتم تخدمولنا كوابل الفايبر لدار,negative,0
Facebook,Déploiement de la fibre,نتسناو لأنه معدناش هذي الخدمة في منطقتنا رغم أنها مقر دائرة,negative,0
Facebook,Déploiement de la fibre,رانا نستناو الفيبر ما زالنا مع النحاس,negative,0
Facebook,Déploiement de la fibre,كي تركبولنا الفيبر ومبعد ساهل,negative,0
Facebook,Déploiement de la fibre,نحن سكان ميليميوم 2 نعاني من التهميش .تم حفر و توصيل الانابيب في الارض مند جويلية تم توقف العمل ؟,negative,1
Facebook,Déploiement de la fibre,رانا نستناو فالفايبر شخصيا الا تعرفو ابعتهولنا او طيبتونا بالكذب,negative,0
Facebook,Déploiement de la fibre,اين هي الفيبر ؟؟,negative,0
Facebook,Déploiement de la fibre,غير دخلولنا لافيبر و منبعد مدولنا العروض,negative,0
Facebook,Déploiement de la fibre,راني نستنا في Algérie Télécom - إتصالات الجزائر تجيب la fibre optique في حي 1839 مسكن عدل السبالة العاشور.,negative,0
Facebook,Déploiement de la fibre,رانا نستناو فيكم تلحقولنا الفيبر 若,negative,0
Facebook,Déploiement de la fibre,اختصالات الجزائر تعلم علم يقين أن التغطية منعدمة في العديد من المناطق المهم تحب تشارك لي عندهم إلى حبوا,negative,0
Facebook,Déploiement de la fibre,يا نهاد الحاجة الي تحمقك الماتريال كامل تاع FTTH راه واجد محطوط ف بريد بني مستار.علاه ميركبوش الهبال,negative,0
Facebook,Déploiement de la fibre, هل حتى هذه الأعمال تمشي بالمعريفة وال ...Algérie Télécom - إتصالات الجزائر نحن حينا قريب من وسط المدينة ولكن لا توجد فيه الياف بصرية...,negative,0
Instagram,Déploiement de la fibre,حياتنا انتهت و مزال مشفناش لافيبر,negative,0
Twitter,Déploiement de la fibre,من 2020 و حنا نسناو فالفيبر ؟ upload جامي فات 1mbps بلا ما نحكي على التقطاع 臘 https://pic.x.com/5PQ0hCxukW,negative,1
Facebook,Déploiement de la fibre,خاصنا مودام وكتا توفروهم,negative,0
Facebook,Déploiement de la fibre,وجامعة الفيبر ما تشوفوش ليهم ولا راهم محڨورين هاذ العام,negative,0
Facebook,Déploiement de la fibre,وكتاش تدخوكتاش تدخلونا الفيبر للديار.路لونا الفيبر للديار.路,negative,0
Facebook,Déploiement de la fibre,والفيبر عندنا مشروع القرن,negative,0
Facebook,Déploiement de la fibre,الفيبر حبر على الورق ثلاث سنوات ننتظر لا يوجد توصيل كل المناطق,negative,1
Facebook,Déploiement de la fibre,راني نستنا باش جو تحفرو و تركبو لخيط و مبعد مودام و مبعد نجيكم انا وحدي و نحول من adsl الى fiber,negative,1
Facebook,Déploiement de la fibre,رانا نستناو فيكم جماعةةاللي عندها خط adsl هم الأولى بالفيبر,negative,0
Facebook,Déploiement de la fibre,نستنى في الكابل يديروه في الحي تعنا برك ههه,negative,0
Facebook,Déploiement de la fibre,نهار تحفرو عندنا نهار هذاك نجي عندكم ,negative,0
Facebook,Déploiement de la fibre,رنا نستناو باه تمدولنا الفيبر هذا لراكم تحكيو عليه كأننا عايشيف في قصص الخيال على الاقل في adsl مدولنا واش رنا نخلصوا ولا على الاقل النص لرنا نخلصوه,negative,0
Facebook,Déploiement de la fibre,راكم ركبتوا لخيوط والباطة نتاع الانترنت ورانا نستناو في تسجيلات تسالة المرجة بئر توتة الجزائر العاصمة,negative,1
Facebook,Déploiement de la fibre,رانا نستناو يحيبو المودام,negative,0
Facebook,Déploiement de la fibre,راني نستنى تعطونا الفيبر من بعد أشترك هههههههههههههههه,negative,0
Facebook,Déploiement de la fibre,حتى يركبولنا الفيبر باش نشتاركو حنا مزالنا فتقطعات تاعadsl,negative,0
Facebook,Déploiement de la fibre,كي توصلوهولنا ومبعدا ساهل ...,negative,0
Facebook,Déploiement de la fibre,متى تزويد اوريعة ب fiber,negative,0
Facebook,Déploiement de la fibre,كي توصلوه لجميع المناطق ، قولوا شراك تقارع .,negative,0
Facebook,Déploiement de la fibre,الفيبر غير متوفر في منطقتنا,negative,0
Facebook,Déploiement de la fibre,راني نستنى فيكم تطلقونا الخدمة تع لافيبر,negative,0
Facebook,Déploiement de la fibre,كي يجي الفايبر عندنا نشتركو,negative,0
Facebook,Déploiement de la fibre,J'attends que la fibre soit disponible,negative,0
Instagram,Déploiement de la fibre,كيف أشترك !؟ المنزل موصول بكابل الأنترنيت ولما أروح لمكتب إتصالات الجزائر لكي أشترك يخبروني أنهم لم يطلقوا خدمة الفايبر في حينا .,interrogative,0
Facebook,Déploiement de la fibre,راهو يوجد نقص كبير في لمودام,negative,0
Facebook,Déploiement de la fibre,جيبونا لمودام تاع لافيبر حي نحينح محمد خزارة ولاية قالمة 6 اشهر بدون مودام ماقدروش توفروه.....؟..,negative,1
Facebook,Déploiement de la fibre,"مش حتى تولي متوفرة في جميع المناطق ",negative,0
Facebook,Déploiement de la fibre,جيبونا برك مودام ي tiers monde,negative,0
Facebook,Déploiement de la fibre,نتوما روجو و حنا مكانش فيبر,negative,0
Facebook,Déploiement de la fibre,في بومرداس 40 كلم على العاصمة مكانش فيبر في وسط المدينة,negative,0
Facebook,Déploiement de la fibre,رانسي نستنا نرحل لدوار لان لافيبر مكانش وسط المدينة,negative,0
Facebook,Déploiement de la fibre,"Alors que la fibre n'existe même pas , votre promo ne sert pas à grand chose pour ceux qui attendent le branchement en fibre depuis des mois !!",negative,1
Facebook,Déploiement de la fibre,راكم ركبتوا لخيوط والباطة نتاع الانترنت الألياف البرية ورانا نستناو في تسجيلات القصر ولاية بجاية,negative,1
Twitter,Déploiement de la fibre,علاه راهي تمشي في بني مراد,negative,0
Twitter,Déploiement de la fibre,راني نستنا كم توفر وا الخدمة هادي في الحي,negative,0
Facebook,Déploiement de la fibre,حنا لى رنا نحلم بالفيبر وشتهو ماسيرنا,negative,0
Facebook,Déploiement de la fibre,adsl وتكوبي جاو ركبو لكوابل نتع لفيبر والمودام لمن استطاع اليه سبيلا والله غير مؤسستكم لا علاقة لها بالمسؤولية خاصة الوكالات ووكالة المغير اكبرهم,negative,0
Facebook,Déploiement de la fibre,وتبقى أم البواقي بدون مودام فيبر ؟؟؟ طيلة سنة كاملة!وتبقى Algérie Télécom - إتصالات الجزائر تمارس فسياسة التهميش واللامبالاة وكأننا خارج الجزائر,negative,1
Facebook,Déploiement de la fibre,ركبونا الألياف البصرية نشتاركو فالعرض الترويجي راكم روطار بزاف خدامة لي عندكم مراهمش مشيو التركيب لومالمو قبل 2025 رانا استفدنا من الألياف البصرية وزيد كنيكسيو تاع ADSL راهي ميتا لازم تسرعو وتيرة التركيب زيدو الخدما اكتيفيو علا حساب الخدمة تاعكم منا 2030 منعرف لا تركبو لدزاير كومبلي خفو رواحكم,negative,0
Facebook,Déploiement de la fibre,انتظر ان تزودو منطقتي بتقنية الألياف البصرية و شكرا  بلدية بني مسوس احدى بلديات الجزائر العاصمة مازال ما كملتو فيها الاشغال عندنا عام اذا ماشي كثر ، والله عيب ............,negative,1
Facebook,Déploiement de la fibre,وين راهي الياف قبل,negative,0
Facebook,Déploiement de la fibre,حتى ديرولينا فيبرد كي ناس رانا نعانو مع خوردة نتاع نحاس لا ping لا upload راكم متأخرين بزاف,negative,0
Facebook,Déploiement de la fibre,جيبونا ليمودام,negative,0
Facebook,Déploiement de la fibre,وش من أماكن جديدة وفرو سع المودام فالأماكن القديمة ويرحمها ربي رانا فالعالم الثالث او الرابع بلا مودام,negative,0
Facebook,Déploiement de la fibre,دون جدوى رغم ان البنايات المحيطة كلها مربوطة بالآلاف,negative,0
Facebook,Déploiement de la fibre,مناطق جديدة وانا مزلت نعاني غير مع  ADSlمابغيتو تزودونا بخدمة الألياف البصرية مابغيتو تريڨلو مشكل ADSL لي عندي 15 ميڨا تلحقني 2 ميڨا,negative,0
Facebook,Déploiement de la fibre,والو الغرب نسيتوه,negative,0
Facebook,Déploiement de la fibre,دخلنا 2025 و مازال مبديتو في حتى اشغال ببلدية الخيثر ولاية البيض,negative,0
Facebook,Déploiement de la fibre,"De notre côté, quartier Al-Najjar, ils ont installé la fibre optique et nous l'avons fait. Quartier Al-Jaddala. A côté d'eux, au milieu de la ville, en face de l'État, et à côté de Ramboa, la ville, et l'installation n'a pas été achevée chez nous [Al-Wadi 39]",negative,0
Facebook,Déploiement de la fibre,من جانفي 2024 حتى راهي قريب تدخل 2025 وحنا قا نشوفو في هاذ الإعلانات,negative,0
Facebook,Déploiement de la fibre,متوسطة مقابلة الدار فيها فيبر وعندهم قريب عامين ملي دخلوه وحنا مكان والو,negative,0
Facebook,Déploiement de la fibre,"Algérie Télécom - إتصالات الجزائر De notre côté, quartier Al-Najjar, ils ont installé la fibre optique et nous l'avons fait. Quartier Al-Jaddala. A côté d'eux, au milieu de la ville, en face de l'État, et à côté de Ramboa, la ville, et l'installation n'a pas été achevée chez nous [Al-Wadi 39]",negative,0
Facebook,Déploiement de la fibre,2025 ولم تتم تغطية العاصمة بصفة كاملة و منذ 3 سنوات ونحن نسمع نفس الكلام تتمم عملية تطوير الشبكة النحاسية …,negative,0
Facebook,Déploiement de la fibre,شبعنا حكايات في المواقع اما في الواقع مكان والو,negative,0
Instagram,Déploiement de la fibre,Boumerdes ville centre jusqu'à quand ?,negative,0
Instagram,Déploiement de la fibre,قالو قبل نهاية العام تكون ولاية البليدة كلها معممة بالألياف البصرية لكن هيهات هيهات الكلام فقط ,negative,0
Instagram,Déploiement de la fibre,متى تصل الى حي الدلبوز ببراقي ؟؟؟ طال الانتظار !!!! ,negative,0
Facebook,Déploiement de la fibre,من فضلكم حي سيدي سالم مدينة عنابة هذا الحي الذي يخرج من شاطئه كابل الانترانت البحري القادم من اوربا تم تزويد بعض العمارات الجديدية فقط يخدمة الألياف البصرية لكن للأسف مزال لحد الان اغلب العمارات القديمة لم يتم تزويدها يخدمة الألياف البصرية لحد الان ومزال سكان هذه العمارات في الانتظار وانا واحد منهم انا مشترك وزبون لشركة اتصالات الجزائر مند 15 سنة و الشركة تستفيد مني المفروض انا وامثالي زبائن الشركة القدماء لدينا الأولوية فى ايصال خدمة الألياف البصرية الى بيوتنا نحن أولا,negative,1
Facebook,Déploiement de la fibre,راني نستنى تقلبوهالنا فيبر 類,negative,0
Facebook,Déploiement de la fibre,لازم حتان يكملوا قاع المنطقة باه تقدر دير طلب ادخال الفيبر,interrogative,0
Facebook,Déploiement de la fibre,"بلدية اولاد عدي القبالة ولاية المسيلةالى متى؟؟؟؟ ",negative,0
Facebook,Déploiement de la fibre,بلدية عين السخونة ولاية سعيدة وقتاش توصلوها بالالياف البصرية راني نعانيو مع adsl,negative,0
Facebook,Déploiement de la fibre,حي Protin informatique بوهران,negative,0
Facebook,Déploiement de la fibre,بئر العاتر ولاية منتدبة ومزال الاحياء القديمة من فروص هيا رسمي بعده الاحياء الجديده ؟,negative,0
Facebook,Déploiement de la fibre,علاه ركبتو كابلات تع الفيبر للباب و هربتو ؟ ,negative,0
Facebook,Déploiement de la fibre,واش راكم تستنو باه توصلوا إلينا الألياف البصرية يا Algérie Télécom - إتصالات الجزائر,negative,0
Facebook,Déploiement de la fibre,وين جاية الألياف نحن ليس عندنا اي الياف إلى غاية اليوم 2024 .2025,negative,0
Facebook,Déploiement de la fibre,الفيبر كي توصل عندنا ، ......,negative,0
Facebook,Déploiement de la fibre,نرجو منكم تلحقولنا فيبر في اقرب وقت ممكن وشكرا . وادي سوف ولاية من ولايات الجزائر حتى هيا لحد الآن.,negative,0
Facebook,Déploiement de la fibre,وين هاذي اللياف في قواتيمالا او قرغستان ؟؟,negative,0
TikTok,Déploiement de la fibre,لا يوجد فيبر لا يوجد,negative,0
Facebook,Déploiement de la fibre,fibre yak fi 2024 wa9ila rayha 2060,negative,0
Facebook,Déploiement de la fibre,لازم تعمموا خط ايدوم فايبر في كل انحال الوطن,negative,0
Facebook,Déploiement de la fibre,Algérie Télécom - إتصالات الجزائر من 2011 ومشروع الالفية يمشي مزال موصلش ل30 من الجزائر,negative,0
Facebook,Déploiement de la fibre,الألياف البصرية بعيدة عن عمارتنا ب ١٠ أمتار لكن لا يمكننا الإستفادة منها,negative,0
Facebook,Déploiement de la fibre,مزااااال لم تصل مجرد كلام فقط,negative,0
Facebook,Déploiement de la fibre, اتصالات الجزائر، من فضلكم! نحن سكان مدينة دلس نعاني منذ سنتين من عدم الحصول على الخدمة رغم تقديمنا للطلب.  اتصالات الجزائر، من فضلكم! نحن سكان مدينة دلس نعاني منذ سنتين من عدم الحصول على الخدمة رغم تقديمنا للطلب. ,negative,1
Facebook,Déploiement de la fibre,الحي موصل بخدمة الالياف البصرية لكن لم يتم ادراجه في السيستام والوكالة لا توفر رواتر المشكل فيكم تعرضون خدمات ولا توفرون الرواتر الحي تم ربطه بخدمة الالياف البصرية منذ حوالي عام لكن الخدمة غير متوفرة,negative,1
Facebook,Déploiement de la fibre,توجد شبكة fibre ولاكن مند أكثر من عام بدون مودام,negative,1
Facebook,Déploiement de la fibre,واش راكم تستناو يا اتصالات الجزائر وتوصلونا الفيبر,negative,0
