Réseau Social,Class,Commentaire client,category,urgent
Facebook,Retards d’installation ou de mise en service,وفرو المودام zte فبسكرة وباقي ربوع الوطن الناس راهي تستنا,negative,1
Facebook,Retards d’installation ou de mise en service,غيرت التدفق ولم يتم لحد الان منذ 5 ايام,negative,1
Facebook,Retards d’installation ou de mise en service,36 jour au centre ville de constantine jai rien ni ADSL ni fixe ni 4g ni branchement de fibre at vous vous ete entraîne de nous étouffer avec ces mensonge de publication évoluée vos service sur terrain comme les autre payés après faire mes publications ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh de algerie telecom et ces souffrance et ces mensonges,negative,1
Facebook,Retards d’installation ou de mise en service,احي حتى يلحقنا قبل ؟ كي نروحو نريكلامو يقولك مزال مالقيناش مقاول,negative,0
Facebook,Retards d’installation ou de mise en service,نهار تكملو لخدمة راهم يجو يخدمو نهار فالشهر,negative,1
Facebook,Retards d’installation ou de mise en service,You Cef ولله عندك لحق لواحد او في شهرين مداير لدوموند مكانش ليمودام,negative,1
Facebook,Retards d’installation ou de mise en service,Aymen Ben انا تاني من جوان و انا نستنى او رايح يدخل عام جديد,negative,1
Twitter,Retards d’installation ou de mise en service,مكانش لمودام الناس عندها شهرين اوهيا تستنا  بركو ما تخرطو اعلينا,negative,1
Facebook,Retards d’installation ou de mise en service,حنا وصلنا و قالك مكانش المودام,negative,1
Facebook,Retards d’installation ou de mise en service,مازال ماشفت والو 藍 يوصلولك الفيبر من بعد يقولك مكانش المودام,negative,1
Facebook,Retards d’installation ou de mise en service,وينو المودام 6 اشهر او مجاش المودام,negative,1
Facebook,Retards d’installation ou de mise en service,وكتاش تجيبو ليمودام لسكان سيساوي حنا رانا عام بدون انترنات,negative,1
Facebook,Retards d’installation ou de mise en service,مازالنا في انتظار مودام ZTE منذ 10 أشهر وكالة Algérie Télécom Skikda -إتصالات الجزائر سكيكدة,negative,1
Facebook,Retards d’installation ou de mise en service,ياو حنا واصلتنا عندها مدة ومجاوش يبيعو لي مودام تحت شعار الشغل لمليح يطول ,negative,1
Facebook,Retards d’installation ou de mise en service,أسيا الحلاقة قلب العاصمة و وهران مكاش . وين ياعنابة ,negative,1
Facebook,Retards d’installation ou de mise en service,"درت طلب على مودام عندو اكثر من شهر متصلوش بيا عن وكالة البليدة اتحدث ",negative,1
Facebook,Retards d’installation ou de mise en service,لمدة شهرين ....بدلو العرض بمناسبة الشهر الاخير,suggestion,0
Facebook,Retards d’installation ou de mise en service,"راني نحوس على مودام zte لعندو عام مبانش ",negative,1
Instagram,Retards d’installation ou de mise en service,"وضعت الطلب يوم أمس، أتمنى أن يتم الربط بسرعة ",negative,1
Facebook,Retards d’installation ou de mise en service,"رانا في شهر بدون خدمة إنترنت. بني تامو البليدة ",negative,1
Facebook,Retards d’installation ou de mise en service,Samir Alichabi قريب عام معيطوش ودرك نعمل الفيبر,negative,1
Facebook,Retards d’installation ou de mise en service,ههههه جهاز عملت طلب قريب عام لم يتصلو بي لأخده لدرجة أنني لم أعد أستحقه ولو أتصلو بلي.,negative,1
Instagram,Retards d’installation ou de mise en service,عندي قريب عشرين يوم مسجل مزال ما وصلني والو,negative,1
Facebook,Retards d’installation ou de mise en service,Depuis le 17 septembre j'attends l'installation de la fibre optique 郎郎郎郎郎郎郎,negative,1
Facebook,Retards d’installation ou de mise en service,توقفت اشغال توصيل الالياف البصرية ببرج البحري و ما جاورها مع إجراء الانتخابات الرئاسية و من ذلك التاريخ لا أثر للمتابعة بعدما لاحظنا نشاطا فوق العادة قبل الانتخابات بأيام هذا الاسلوب مخيب و لا يِؤشر على أي تطور في اسلوب التسيير و الادارة,negative,1
Facebook,Retards d’installation ou de mise en service,شوفونا حل مع الوكالة تاعكم في ولاية غليزان عياونا الانترنت راهي مقطوعة من يوم الثلاثاء ومبغاوش يجو يخدموها بالرغم من التنقل إلى مقر الوكالة. عند التنقل قالك المشكل المقاول راه بعيد على اساس يجي اليوم و اليوم قالك لا المشكل تاعكم الكابل سرقوه .تضارب في تصريحات عمال الوكالة تاعكم . معرفناش شكون نأمنو . مكانش واحد يقنعك بجواب المهم يليكيدوك في هذيك اللحظة . كارثة باتم معنى الكلمة . حي 100سكن عدل المطمر.,negative,1
Facebook,Retards d’installation ou de mise en service,"5 mois de déconnexions fréquentes, rien n'a été fait par vos services. 2 semaines que j'ai souscrit à une offre de fibre optique, vos sous-traitants refusent de faire l'installation. Vous faites exprès de pourrir la vie de vos clients ?",interrogative,1
Facebook,Retards d’installation ou de mise en service,"مودم فايبر lk* l$,",negative,1
Facebook,Retards d’installation ou de mise en service,Les modem Nokia we9tach ykouno disponible 3andi 6 mois meli dert demande kol ma nrou7 y9oulouli ils sont pas disponible,negative,1
Facebook,Retards d’installation ou de mise en service,"Qu'est ce qui se passe au niveau de la rue du 08 Novembre, El Mouradia. Algérie Télécom refuse de nous raccorder à la fibre optique . On a l'impression que vous cachez des informations à vos abonnés !",negative,1
Facebook,Retards d’installation ou de mise en service,مودم #انترنت_الألياف_البصرية غيرمتوفر منذ مدة,negative,1
Facebook,Retards d’installation ou de mise en service,صديقتي ماكاين والو قدامنا شحال من طلب لتوصيلنا بالأنترنت مع العلم انا نسكن في قطب حضاري حديد ومربوك معظمها بالتلياف البرية الا حينا لا اعلم لماذا,interrogative,1
Facebook,Retards d’installation ou de mise en service,الموديم غير متوفر في وكالة قسنطينة,negative,1
Facebook,Retards d’installation ou de mise en service,في قسنطينة لا يوجد مودام ماهو الإشكال رانا في عام ملي دايرين الطلب,negative,1
Facebook,Retards d’installation ou de mise en service,Afroha m3a la fibre omb3d sahl nass andha 8 mois mli ft7t profil t3 la fibre,negative,1
Twitter,Retards d’installation ou de mise en service,هههه حنا فايت علينا فيبر و مخدمولناش,negative,1
Facebook,Retards d’installation ou de mise en service,le problème de livraison de modem et la réalisation des lignes téléphoniques aux nouveaux abonnés qui attendent depuis plus de 8 mois va t il enfin être réglé ou doit on se contenter de fallacieuses promesses qui faut-il le préciser portent atteinte a l image d algerie telecom .,negative,1
Facebook,Retards d’installation ou de mise en service,المودم غير متوفر في وكالاتكم التجارية.,negative,1
Facebook,Retards d’installation ou de mise en service,عرض مغري جدا ولكن للأسف على مستوى وكالة ولاية عين صالح غير متوفر نرجوا تدخلكم السريع,negative,1
Facebook,Retards d’installation ou de mise en service,أعطيونا مودام نوكيا قبل.الناس تتقدم و نتوما مودام ما قدرتوش عله,negative,1
Facebook,Retards d’installation ou de mise en service,يرحم بباكم كيفاش العرض او عنديي عام وين الروح اقولك مكانش المودام للعلم راني في خنشلة؟؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,المشكل كي تروح تسجل يقولك ماعندناش لي مودام اسنا حتان لعام الجديد كي ديرو عروض فهمو الوكلات نتاعكم او ماديروش العروض,negative,1
Facebook,Retards d’installation ou de mise en service,اين لي مودام الناس عندهم عام مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,عندنا الكابل فيبر و ماعندناش المودام أبعثولنا لباتنة,negative,1
Facebook,Retards d’installation ou de mise en service,rani f 2 moi mali nasana marakabtolich,negative,1
Facebook,Retards d’installation ou de mise en service,السلام عليكم يا اتصالات الجزائر يا اخي راني بعثت لك في الخاص وراني نعاونو من المودام لي خاص الفيبر راه لا يوجد نهائيا رغم ان الخط واصل فيبر,negative,1
Facebook,Retards d’installation ou de mise en service,المودام لي باطل لي هو صلب الموضوع ماكانش من شهر مارس فوكالة علي منجلي قسنطينة لماذا ؟ والى متى؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,ياو ركبو الخيط وماسوداوهش ومودام كلاه الغبار راه في 6 شهر وين مشكل,interrogative,0
Facebook,Retards d’installation ou de mise en service,مزال ما وصلناش في واد سوف,negative,1
Facebook,Retards d’installation ou de mise en service,رحت للوكالة قالولي مكاش المودام ؟؟؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,جيبو أموركم و من بعد ساهلة,negative,1
Facebook,Retards d’installation ou de mise en service,اديرو عرض و المودام ماكانش؟!!,interrogative,1
Facebook,Retards d’installation ou de mise en service,جبو المودام ومن بعد يرحمها ربي ... خيف كي جيو يتنحاو العروض,negative,1
Facebook,Retards d’installation ou de mise en service,العروض يالعروض والموديمات مكانشوالمشتركين عندهم كامل adsl ارواح انت وافهم .,negative,1
Facebook,Retards d’installation ou de mise en service,ولاية غرداية تقريباً سنة واجهزة المودام غير متوفرة أصلا لكن قدموا الطلبات او حتى المشاريع الجديدة,negative,1
Facebook,Retards d’installation ou de mise en service,رانا في 6اشهر ننتظر باه تفعلوها وانتما غي عرض جديد عرض جديد ها فهموا روحكم !!!!!!!!!!!,negative,1
Facebook,Retards d’installation ou de mise en service,المشكل أنه في وحداتكم التجارية يقولوا ان المودام غير متوفر ؟؟؟؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,من ماي الى يومنا هذا المودام مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,المودام مكانش ههههه,negative,1
Facebook,Retards d’installation ou de mise en service,جبتو المودام؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,لماذا ستم توقيف المشروع في لاباز تاع الشناوى علاش ما داروش الفيبر في العمارات التي فيها adsl لماذا تم توقيف المشروع بحي الصومام الجديد (الوئام)في خميس مليانة ولاية عين الدفلىى,interrogative,1
Facebook,Retards d’installation ou de mise en service,رانا في 3 اشهر ننتظر مكاين والو !!!!!,negative,1
Facebook,Retards d’installation ou de mise en service,وينهم لي مودام؟؟ الناس شحال وهي تستنى,interrogative,1
Facebook,Retards d’installation ou de mise en service,مقدمين طلب ولا حياة لمن تنادي بميلة,negative,1
Facebook,Retards d’installation ou de mise en service,حنا في باتنة عام نستناو فلمودام ماكانش,negative,1
Facebook,Retards d’installation ou de mise en service,سمعنا بالعرض و مازال ما سمعنا والو علي المودام نتاع الفيبر,negative,1
Facebook,Retards d’installation ou de mise en service,واحنا اصحاب العرض 300دج مازال مستناو فالمودم,negative,1
Facebook,Retards d’installation ou de mise en service,رانا في 10 اشهر مخلصين و المودام ZTE غير متوفر. وراكم تديرو في العروض ارواح انت و افهم.,negative,1
Facebook,Retards d’installation ou de mise en service,وفرولنا جهاز المودم لوكالات تبسة راني دافع ملف منذا اكثر من 7 اشهر ولا جديد يذكر,negative,1
Facebook,Retards d’installation ou de mise en service,كي توفر لمودام اهدرو رانا اكثر من عام نسناو,negative,1
Facebook,Retards d’installation ou de mise en service,راني عدت نحلم بيه العرض هدا جيبولنا المودام ومبعد روجو العرض والله,negative,1
Facebook,Retards d’installation ou de mise en service,صح متلقاش ، أول مرة ديرو إعلان حقيقي  رحت للوكالة لأكثر من 3 أشهر متتالية وملقيتش وكي سقسيتهم علاه قالولي متلقاش 藍藍藍,negative,1
Facebook,Retards d’installation ou de mise en service,عندهم حق وفرو ليمودام ومنبعد ساهلة,negative,1
Facebook,Retards d’installation ou de mise en service,سمعنا بصح علاه ما تبدلوش المودام القديم اللي عدنا بالجديد أو على الأقل يتباع في وكالاتكم و زيد أصحاب الاتفاقية سنة مرت بدون نتيجة,negative,1
Facebook,Retards d’installation ou de mise en service,وينهو المودام الناس راهي عندها عام وهوما مدايرين الدوموند ويسناو. وزيد ركبتو للناس مودام واحد عندو 240 ميقا والمودام مايجيبش كثر من 60 ؟! واش تسميو هذا؟!؟?,interrogative,1
Facebook,Retards d’installation ou de mise en service,فهمونا برك قدمنا طلب منذ سبتمبر الى الان ماكان والو بسبب المودام ماكانش وانتم تقدموا في ترويج جديد كفاكم استخفافا بنا,negative,1
Facebook,Retards d’installation ou de mise en service,في خنشلة سكناتنا مر عليها كابل الالياف البصرية و قمنا بتقديم طلبات منذ تقريبا عام إلا أنه لا جديد يذكر,negative,1
Facebook,Retards d’installation ou de mise en service,وفرو المودام عبر كامل التراب الوطني ثم أطلقوا عروضكم الترويجية التي لا معنا لها إن كانت لا تعني الجميع.,negative,1
Facebook,Retards d’installation ou de mise en service,جيبولنا المدام ومبعد ساهل ولاية الجلفة اكثر من 6 اشهر المودام غير متوفر,negative,1
Facebook,Retards d’installation ou de mise en service,العرض سمعنا بيه اما المودم هاذي 4 اشهر وهو لاخبر,negative,1
Facebook,Retards d’installation ou de mise en service,غير وفرولنا لي مودام و من بعد ساهلة,negative,1
Facebook,Retards d’installation ou de mise en service,وفرو ليمودام ذرك نشتركو فالعرض معليش الشريعة ولاية تبسة لا يوجد ليمودام منذ 6شهر,negative,1
Facebook,Retards d’installation ou de mise en service,"Nous sommes des souscripteurs d'idoom fibre mais nous sommes sans connexion internet depuis plus de deux mois, malgré plusieurs réclamations auprès d'Algérie Télécom et plusieurs interventions de cette dernière mais le problème persiste !! A chaque fois on entend un diagnostic, parfois on nous dit que c'est le système, parfois les modems et d'autres fois la FAT... Donc si vous ne maîtrisez pas encore cette technique alors pourquoi toute cette publicité et tout ce tapage médiatique !? Vous cherchez la quantité mais vous ne pouvez pas assurer la qualité, malheureusement !",interrogative,1
Facebook,Retards d’installation ou de mise en service,ولاية خنشلة تقريباً سنة واجهزة المودام غير متوفرة أصلا لكن قدموا الطلبات او حتى المشاريع الجديدة,negative,1
Facebook,Retards d’installation ou de mise en service,اين الموديمات عروض وهمية .؟؟؟؟!!!!!,interrogative,1
Facebook,Retards d’installation ou de mise en service,درنا طلب عندنا شهر..ولضك مبان والو,negative,1
Facebook,Retards d’installation ou de mise en service," قالك مكانش ليمودام",negative,1
Facebook,Retards d’installation ou de mise en service,كي تجيبولنا لي مودام,negative,1
Facebook,Retards d’installation ou de mise en service,في سطيف ليمودام ماكانش وكتاش يجيو,negative,1
Facebook,Retards d’installation ou de mise en service,يديرو عروض ماراهمش قادرين حتى باه يوفروها لكل الناس,negative,1
Facebook,Retards d’installation ou de mise en service,عام و حنا نسقسو على مودام ZTE يجاوبوك عن قريب 臘,negative,1
Facebook,Retards d’installation ou de mise en service,عندي شهر مداير طلب لضرك مكان والو معيطوليش باش يركبلو,negative,1
Instagram,Retards d’installation ou de mise en service,كي تجيبو الفيبر ممبعد اطلقو عروضكم ينمي,negative,1
Twitter,Retards d’installation ou de mise en service,الله لا تربحكم ولا تشوفوا الربح,negative,0
Twitter,Retards d’installation ou de mise en service,انا خلصت بصح غلطت فنميرو وراحت دراهم لمدام خلاف حبيت نرجعها ,negative,1
Facebook,Retards d’installation ou de mise en service,حي اشلام بسيدي مبروك الاسفل ولاية قسنطينة مزال ينتظر في وعودكم وشكرا,negative,1
Facebook,Retards d’installation ou de mise en service,رانا نستناو مكاين والو كيف تروح لعندهم يصبرك بزوج كلمات قريب نوصلو عندكم ولا المودام غير متوفر ترجع خائب الوفاض,interrogative,1
Facebook,Retards d’installation ou de mise en service,انا راني دفعا فايت عام كل ركبولهم وانا قعدة نستنى,negative,1
Facebook,Retards d’installation ou de mise en service,رانا في 8 أشهر ومخلصين حق الإشتراك ومزال ماركبولناش كيفاش هذي عرض جديد ومودام مهدى مع أنو مشكلتنا في المودام مكانش أتكلم عن ولاية الاغواط,negative,1
Facebook,Retards d’installation ou de mise en service,عملت طلب في شهر جويلية لحد الآن ماركبولي ماتصلو بيا 樂,negative,1
Facebook,Retards d’installation ou de mise en service,سيت حابس واش الفايدة من العرض وكي نروحو للوكالة يقلك المودام ماكانش,negative,1
Facebook,Retards d’installation ou de mise en service,من اوت درت طلب والمودام ما كانش,negative,1
Facebook,Retards d’installation ou de mise en service,بعد خمس اشهر من التسجيل واكتمال الربط واقتاش تجيو تكملو تركبو ليمودام ولا نزيدو نستناو كاش عام ترويج فاشل فاقد الشيء لا يعطيه,negative,1
Facebook,Retards d’installation ou de mise en service,ولا واحد استفاد من هدا العرض ناس كامل راهي تشكي من عدم توفر المودام,negative,1
Facebook,Retards d’installation ou de mise en service,"وينهم لي مودام؟؟ ",interrogative,1
Facebook,Retards d’installation ou de mise en service,وكالة الجلفة في حي خمسة جويلية كي نروحو ايهم يقولونا المودام مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,ركبو لبايط ولخيوط كي لحق الصح باش يطلقو كونيكسيو دربو شهرين,negative,1
Facebook,Retards d’installation ou de mise en service,Mazl madroun walou ran bal antrnte ran fi 3am makn walou arzew palaette bazf 3alhoum ran fi 2025 ran routr bazf,negative,1
Facebook,Retards d’installation ou de mise en service,من ال3 مساء و انا نتواصل معاكم و مجاوبتونيش,interrogative,1
Facebook,Retards d’installation ou de mise en service,Algérie Télécom - إتصالات الجزائر ياهشام يهديك ربي جيب مودام فيبر هرمنا من لادياسال,negative,1
Facebook,Retards d’installation ou de mise en service,جيبونا مودام فيبر ول رجعونا adsl والله خطينا منها,negative,0
Facebook,Retards d’installation ou de mise en service,الألياف البصرية كاينة و العرض كاين و المودام ما كانش وقتاش يوصل ما كانش موعد محدد,negative,1
Facebook,Retards d’installation ou de mise en service,كل شئ موجود غير المودام في خبر كان والمواطن ينتظر وينتظر بالعام فما فوق,negative,1
Facebook,Retards d’installation ou de mise en service,وينهم لي مودام في قسنطينة المشروع تاع الالياف منتهي ونحن ننتظر من رمضان لي فات,negative,1
Facebook,Retards d’installation ou de mise en service,ولي عندو 3سنين يسنى توصلو لنترنات وجؤران كامل عندهم وهو لا كفاه يدير،!!,negative,1
Facebook,Retards d’installation ou de mise en service,ركبولنا الخيوط و البايط و خلاونا رانا فالعام مكانش المودام منين نسقسيو يقولو غير متوفر,negative,1
Facebook,Retards d’installation ou de mise en service,ابعثولنا ليمودام يرحم باباكم ديرو في عروض و ليمودام ماكانش,negative,1
Facebook,Retards d’installation ou de mise en service,ولمودام؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,"À Ouled Djellal, il n'y a pas de modems fibre optique disponibles.",negative,1
Facebook,Retards d’installation ou de mise en service,فيبر بدون مودم !!!! نمشيو الفيبر بالهواء 若,negative,1
Facebook,Retards d’installation ou de mise en service,الأنتقال ببضع نقرات.لكن المودام عدة أشهر,negative,1
Facebook,Retards d’installation ou de mise en service,اكتشفنا انكم لا تملكون اجهزه المودام منذ اشهر ,negative,1
Facebook,Retards d’installation ou de mise en service,"شبكة فيبر بدون ربط وسط مدينة المسيلة الى مت ى?!?! ",interrogative,1
Facebook,Retards d’installation ou de mise en service,مستعد ندخل الفيبر بصح قالولي خطك مؤهل غير 20 ميغا مع انو وسط المدينة قرب جامعة سونطرال بسكرة,negative,1
Facebook,Retards d’installation ou de mise en service,شوفو مع المقاولين راهم يتكسلو على الناس يركبلك لباطة و ما يسوديهاش و تبقى شهر و انت تستنى,negative,1
Facebook,Retards d’installation ou de mise en service,بلا نقرات حطينا ملف و تقربنا للوكالة حوالي 20 مرة و ما كان والو لحد الان لا تتوفر رواتر,negative,1
Facebook,Retards d’installation ou de mise en service,عملية الربط منتهية بصفة نهائية بالالياف البصرية مع عدم توفر لي موادم في ولاية بسكرة العروض هدي لي ديرو فيها الاولى توفروا مودام فيبر للناس لي دفعت الحقوق تاع الربط وتستنى المودام وكل مرة جواب تاعكم قريبا الحل,negative,1
Facebook,Retards d’installation ou de mise en service,نتاع منعة يسناو ربط المنازل,negative,1
Facebook,Retards d’installation ou de mise en service,KaDēr KA مودام مدة عام مكانش تمسخروبينا,negative,1
Facebook,Retards d’installation ou de mise en service,وين راه المودام بركاونا من الخرطي والكذب رانا في عام نستناو فيكم والحي نتاعنا تم ربطه بخدمة الالياف البصرية لكن المودام غير متوفر في ولاية بسكرة,negative,1
Facebook,Retards d’installation ou de mise en service,سجلنا من قرن ولم تتصلو بنا,negative,1
Facebook,Retards d’installation ou de mise en service,حنا اللي درنا 300 ميڨا ومودام قديم نقعدو نتفرجو ،كان لازم إحصاء القدماء اللي عندهم تدفق عالي بمودام قديم وتغييره لهم بصح قولي دروك صايي الدراهم راهم يدخلو وفي الأخير سيتم تجاهل تعليقي أنا على علم بذلك . السلام عليكم,suggestion,1
Facebook,Retards d’installation ou de mise en service,ماكان والوو 4G وماكاش,negative,1
Facebook,Retards d’installation ou de mise en service,"وفرو المودام عبر كامل التراب الوطني ثم أطلقوا عروضكم الترويجية التي لا معنا لها إن كانت لا تعني الجميع.  تم تركيب الفيبر في الحي الذي أسكن فيه منذ شهر أفريل إلى غاية اليوم لا يوجد مودام حبذا كي تحطو العرض ديرو الحي أو الولاية المعنية مع شرح سبب عدم توفره، الذي هو أكبر سؤال مطروح عبر مواقع التواصل الاجتماعي أو على مستوى وكالاتكم (عدم توفر المودام) ؟؟!! ",interrogative,1
Facebook,Retards d’installation ou de mise en service,الربط كاين والمودام ماكانش لكن عند الخواص موجود خلص ترفد ممكن توضيح,negative,1
Facebook,Retards d’installation ou de mise en service,العلب وصلت لحي الجميل عين الذهب منذ 3 أشهر ومزال ماركبولناش المودام !! أين الخلل؟!,interrogative,1
Facebook,Retards d’installation ou de mise en service,2025 وصلت و مزال مشفناش مودم الفيبر ....,negative,1
Facebook,Retards d’installation ou de mise en service,المشكل تروح عندهم يقلك ليمودام مكانش 樂,negative,1
Facebook,Retards d’installation ou de mise en service,المودام غير متوفر منذ أشهر في أغلب الولايات لمذا الترويج لمنتوج غير متوفر؟,interrogative,1
Facebook,Retards d’installation ou de mise en service,ماكانش المودام فالوكالة.,negative,1
Facebook,Retards d’installation ou de mise en service,"فيبر و مودام مكاش  شكلتوها ",negative,1
Facebook,Retards d’installation ou de mise en service,"جيبولنا المودام ومبعد ساهل الحال ",negative,1
Facebook,Retards d’installation ou de mise en service,Algérie Télécom - إتصالات الجزائر نعم نحن حي بجانبهم نفس المشكل في أربعة أشهر كل شئ جاهز ولم يتم ربط حوالي 350 ساكن.عين الذهبتيارت,negative,1
Facebook,Retards d’installation ou de mise en service,وين الفيبر مازال مطول,negative,1
Facebook,Retards d’installation ou de mise en service,حي الشهداء عين البيضاء 04 على الطريق الوطني رقم10 من غير ربط بشبكة الالياف البصرية عيب والله عيب,negative,1
Facebook,Retards d’installation ou de mise en service,جبتو بيا عام والله,negative,1
Facebook,Retards d’installation ou de mise en service,راني في 6 شهور مخلصين الاشتراك ما قدرتوش توفدروا المودام وتقولوا دائما أقرب,negative,1
Facebook,Retards d’installation ou de mise en service,قلتم أنه في القريب العاجل نوافيكم بأجهزة المودام ولكن لا حياة لمن تنادي,negative,1
Facebook,Retards d’installation ou de mise en service,المودام أصلا مكانش,negative,0
Facebook,Retards d’installation ou de mise en service,سلام انا في2اشهر ننتظرفي مودام علي منجلي قسنطينة وانتما غي عرض جديد,negative,1
Facebook,Retards d’installation ou de mise en service,وين راهم لي مودام fibre رانا شهور نستناو مكان والو !!,negative,1
Facebook,Retards d’installation ou de mise en service,عندي طلب بتاريخ 2022-24-11 يعني عندو عامين ديما المودم مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,وينهم ليمودام,negative,1
Facebook,Retards d’installation ou de mise en service,حي 50 مسكن الجدبد العامرة ولاية عين الدفلى وقتاش,negative,1
Facebook,Retards d’installation ou de mise en service,شوفالي العاصمة قلتو في 20يوم يتفعل الفيبر ولكن فات شهر وما تفعلش يعني كيفاش حابينا نستفادو من العرض,negative,1
Facebook,Retards d’installation ou de mise en service,دخول السنة الجديدة ومكان ولو,negative,1
Facebook,Retards d’installation ou de mise en service,في عامين و مزال مفوتوش الفيبر لديار بزاف .,negative,1
Facebook,Retards d’installation ou de mise en service,احنا رانا نطالبوا فيهم وما حبوش قالوا لنا انكم غير مبرمجين والكابل بعيد علينا 15متر.,negative,1
Facebook,Retards d’installation ou de mise en service,غرداية مكانوش كانين لي مودام ..,negative,1
Facebook,Retards d’installation ou de mise en service,ايه سمعنا بصح مزال ماشفنا والوا,negative,1
Facebook,Retards d’installation ou de mise en service,رانا اسمعنا بيه غير جيبو المدام ومن بعد كل شي ساهل,negative,1
Facebook,Retards d’installation ou de mise en service,Algérie Télécom - إتصالات الجزائر عن أي برنامج تتحدث عنابة اكثر من ست اشهر مودام مكاين خلينا ربي عيشك,negative,1
Facebook,Retards d’installation ou de mise en service,مزال ملحقتنا هذ الفيبر حنا طيح الامطار تروح كونيكسيو,negative,1
Facebook,Retards d’installation ou de mise en service,دارو عرض اول و قاموا بتديده و الان عرض آخر و المودام مكانش عندو عام احشموا,negative,1
Facebook,Retards d’installation ou de mise en service,مناطق ضل حنا عندنا ملقري بلدية صغيرة,negative,1
Facebook,Retards d’installation ou de mise en service,وينهم لي مودام بلا تمسخير تاعكم,negative,1
Facebook,Retards d’installation ou de mise en service,ركبولنا فيبر و ساهل,negative,1
Facebook,Retards d’installation ou de mise en service,ولايةًسكيكدةًعدم توفر لمودام للأكثر من 3 شهور مالسبب,negative,1
Facebook,Retards d’installation ou de mise en service,مهوش صالح لمدة شهر واحد عندنا في شلف يومين برك و حبسوه,negative,1
Facebook,Retards d’installation ou de mise en service,بلدية عين السخونة ولاية سعيدة متى تدخلون الفايبر !!,negative,1
Facebook,Retards d’installation ou de mise en service,القطب الحظري بمزغنة مزال ما كملوناش أشغال الپوست الرئيسي للأسف,negative,1
Facebook,Retards d’installation ou de mise en service,مادام عندكم les modems علاه ما تركبوناش؟!! من جويلية ونحن ننتظر والسبب قالك ماكانش les modems تجي تفهم تدوخ!!!,interrogative,1
Facebook,Retards d’installation ou de mise en service,حفرتوا الدنيا ما ركبتو لي بوات ما كملتو خدمتكم,negative,1
Facebook,Retards d’installation ou de mise en service,وفروا المودام ومبعد اهدروا على العروض,negative,1
Facebook,Retards d’installation ou de mise en service,بلدية ونزة ولاية تبسة تسقيف 17543 kbps,negative,1
Facebook,Retards d’installation ou de mise en service,جبتو لمدام,interrogative,0
Facebook,Retards d’installation ou de mise en service,Algérie Télécom - إتصالات الجزائر مخطط يفوق ثلاث اشهر من الطلب ليس بمخطط,negative,1
Facebook,Retards d’installation ou de mise en service,لمودام مكانش في ولاية سوق أهراس ديرولنا حل...,negative,1
Facebook,Retards d’installation ou de mise en service,علاه ليمودام كاين وحنا لاخبر ....عرض دون مودام,negative,1
Facebook,Retards d’installation ou de mise en service,احنا في بلدية الأسنام ولاية البويرة فات لافيبر جاري عندو انا لا لا بينتنا الطريق برك,negative,1
Facebook,Retards d’installation ou de mise en service,و من بعد تاملوهم في 4 ايام و بزيد يعمر ...,negative,0
Facebook,Retards d’installation ou de mise en service,وفرولنا لي مودام فيبر رانا نعامو,negative,1
Facebook,Retards d’installation ou de mise en service,المودام غير متوفر كيف تتكلم عن العروض ,negative,1
Facebook,Retards d’installation ou de mise en service,على الاقل وفرولنا الـــvdsl.,suggestion,0
Facebook,Retards d’installation ou de mise en service,طولتو علينا بزاف وكرهنا وينتا تديرولنا فيبر ,negative,1
Facebook,Retards d’installation ou de mise en service,سمعنا بيه...ما شفناهش....樂,negative,1
Facebook,Retards d’installation ou de mise en service,عندنا اكثر من شهر وحنا نستناو لا خبر ...مودام مكانش,negative,1
Facebook,Retards d’installation ou de mise en service,Modem ZTE 臘,negative,0
Facebook,Retards d’installation ou de mise en service,حاب نولي لاعب محترف بصح مزال مجابوش مودم فيبر لولاية الوادي,negative,1
Facebook,Retards d’installation ou de mise en service,رانا في 10 اشهر مخلصين و المودام ZTE غير متوفر.,negative,1
Facebook,Retards d’installation ou de mise en service,منذ 13 اوت وانا انتظر المودام,negative,1
Facebook,Retards d’installation ou de mise en service,منذ اشهر و انا انتظر المودم ....,negative,1
Facebook,Retards d’installation ou de mise en service,المودام راهو يتمد بالمعريفة دك,negative,1
Facebook,Retards d’installation ou de mise en service,كي تجيبولنا مودام ZTE لي عندنا ستة اشهر واحنا نستناو فيه ومن بعد ساهل,negative,1
Facebook,Retards d’installation ou de mise en service,درت دوموند للfiber وقالولي استنا شهر باش يجو يركبولك المودامووش اصاحبي تمسخرو بيا؟!,negative,1
Facebook,Retards d’installation ou de mise en service,المودام ما كانش.و نتوما تهدرونا على إيدوم ڨايمر,negative,1
Facebook,Retards d’installation ou de mise en service,Eddi K Benz احمد ربي حنا في 6 شهور ومازال,negative,1
